timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
21.9410,13,38,214,-14.8333,0.0500,-7.8224,25.4442,1.1966,0.0000,12.3000,0.0000,13.5000,34.5089,7,"","","-22.389:0.050:0.227|-21.896:0.050:1.270|-21.434:0.050:-2.084|-20.899:0.050:3.155|-20.316:0.050:-0.089","0.034:0.000:0.647|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.848:0.050:-14.361|-19.687:0.050:7.092","0.073:0.000:1.298|-0.216:0.000:-0.470",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.0418,13,38,215,-14.7814,0.0500,-7.7132,25.4442,1.2233,0.0000,12.3000,0.0000,13.5000,34.4006,7,"","","-22.386:0.050:0.292|-21.893:0.050:1.336|-21.435:0.050:-2.165|-20.898:0.050:3.221|-20.315:0.050:-0.170","0.034:0.000:0.647|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.841:0.050:-14.230|-19.707:0.050:7.039","0.073:0.000:1.298|-0.187:0.000:-0.568",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.1425,13,38,216,-14.7294,0.0500,-7.6040,25.4442,1.3181,0.0000,12.3000,0.0000,13.5000,34.2925,7,"","","-22.382:0.050:0.358|-21.889:0.050:1.402|-21.437:0.050:-2.246|-20.896:0.050:3.287|-20.313:0.050:-0.250","0.035:0.000:0.651|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.834:0.050:-14.099|-19.723:0.050:6.977","0.073:0.000:1.298|-0.138:0.000:-0.664",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.2456,13,38,217,-14.6763,0.0500,-7.4923,25.4442,1.2047,0.0000,12.3000,0.0000,13.5000,34.1819,7,"","","-22.379:0.050:0.425|-21.886:0.050:1.469|-21.439:0.050:-2.328|-20.895:0.050:3.355|-20.312:0.050:-0.333","0.035:0.000:0.653|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.826:0.050:-13.965|-19.734:0.050:6.904","0.073:0.000:1.298|-0.066:0.000:-0.758",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.3494,13,38,218,-14.6228,0.0500,-7.3799,25.4442,1.2033,0.0000,12.3000,0.0000,13.5000,34.0706,7,"","","-22.376:0.050:0.492|-21.883:0.050:1.537|-21.440:0.050:-2.411|-20.893:0.050:3.423|-20.311:0.050:-0.416","0.035:0.000:0.647|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.819:0.050:-13.831|-19.736:0.050:6.820","0.073:0.000:1.298|0.026:0.000:-0.843",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.4511,13,38,219,-14.5703,0.0500,-7.2696,25.4442,1.2019,0.0000,12.3000,0.0000,13.5000,33.9617,7,"","","-22.372:0.050:0.559|-21.880:0.050:1.604|-21.442:0.050:-2.492|-20.892:0.050:3.489|-20.310:0.050:-0.497","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.730:0.050:6.730","0.000:0.000:0.000|0.067:0.000:-0.923",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.5521,13,38,220,-14.5183,0.0500,-7.1602,25.4442,1.1092,0.0000,12.3000,0.0000,13.5000,33.8536,7,"","","-22.369:0.050:0.624|-21.877:0.050:1.670|-21.444:0.050:-2.573|-20.890:0.050:3.556|-20.309:0.050:-0.578","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.723:0.050:6.633","0.000:0.000:0.000|0.073:0.000:-1.003",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.6539,13,38,221,-14.4658,0.0500,-7.0499,25.4442,1.2235,0.0000,12.3000,0.0000,13.5000,33.7447,7,"","","-22.365:0.050:0.691|-21.874:0.050:1.737|-21.446:0.050:-2.655|-20.889:0.050:3.622|-20.307:0.050:-0.659","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.715:0.050:6.526","0.000:0.000:0.000|0.079:0.000:-1.084",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.7556,13,38,222,-14.4134,0.0500,-6.9397,25.4442,1.1760,0.0000,12.3000,0.0000,13.5000,33.6361,7,"","","-22.362:0.050:0.757|-21.870:0.050:1.804|-21.447:0.050:-2.736|-20.887:0.050:3.689|-20.306:0.050:-0.741","0.028:0.000:0.648|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.707:0.050:6.412","0.000:0.000:0.000|0.085:0.000:-1.166",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.8594,13,38,223,-14.3598,0.0500,-6.8272,25.4442,1.1747,0.0000,12.3000,0.0000,13.5000,33.5253,7,"","","-22.359:0.050:0.825|-21.867:0.050:1.872|-21.449:0.050:-2.819|-20.885:0.050:3.757|-20.305:0.050:-0.824","0.027:0.000:0.646|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.698:0.050:6.286","0.000:0.000:0.000|0.091:0.000:-1.248",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
22.9617,13,38,224,-14.3071,0.0500,-6.7164,25.4442,1.1876,0.0000,12.3000,0.0000,13.5000,33.4162,7,"","","-22.355:0.050:0.891|-21.864:0.050:1.939|-21.451:0.050:-2.901|-20.884:0.050:3.824|-20.304:0.050:-0.905","0.035:0.000:0.651|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.688:0.050:6.155","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.0633,13,38,225,-14.2547,0.0500,-6.6063,25.4442,1.1596,0.0000,12.3000,0.0000,13.5000,33.3080,7,"","","-22.352:0.050:0.957|-21.861:0.050:2.005|-21.452:0.050:-2.982|-20.882:0.050:3.891|-20.303:0.050:-0.987","0.035:0.000:0.650|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.678:0.050:6.023","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.1658,13,38,226,-14.2019,0.0500,-6.4952,25.4441,1.1971,0.0000,12.3000,0.0000,13.5000,33.1988,7,"","","-22.348:0.050:1.024|-21.858:0.050:2.072|-21.454:0.050:-3.064|-20.881:0.050:3.958|-20.301:0.050:-1.069","0.035:0.000:0.650|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.669:0.050:5.891","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.2665,13,38,227,-14.1499,0.0500,-6.3860,25.4441,1.2263,0.0000,12.3000,0.0000,13.5000,33.0916,7,"","","-22.345:0.050:1.090|-21.855:0.050:2.138|-21.456:0.050:-3.145|-20.879:0.050:4.024|-20.300:0.050:-1.149","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.659:0.050:5.760","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.3675,13,38,228,-14.0979,0.0500,-6.2766,25.4441,1.2008,0.0000,12.3000,0.0000,13.5000,32.9843,7,"","","-22.342:0.050:1.156|-21.851:0.050:2.205|-21.458:0.050:-3.225|-20.878:0.050:4.090|-20.299:0.050:-1.230","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.650:0.050:5.629","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.4707,13,38,229,-14.0447,0.0500,-6.1648,25.4441,1.1843,0.0000,12.3000,0.0000,13.5000,32.8747,7,"","","-22.338:0.050:1.223|-21.848:0.050:2.272|-21.459:0.050:-3.308|-20.876:0.050:4.158|-20.298:0.050:-1.313","0.035:0.000:0.653|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.640:0.050:5.495","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.5725,13,38,230,-13.9922,0.0500,-6.0545,25.4441,1.2205,0.0000,12.3000,0.0000,13.5000,32.7667,7,"","","-22.335:0.050:1.289|-21.845:0.050:2.339|-21.461:0.050:-3.389|-20.875:0.050:4.225|-20.297:0.050:-1.394","0.035:0.000:0.655|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.630:0.050:5.363","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.6748,13,38,231,-13.9394,0.0500,-5.9436,25.4441,1.3610,0.0000,12.3000,0.0000,13.5000,32.6583,7,"","","-22.331:0.050:1.356|-21.842:0.050:2.406|-21.463:0.050:-3.471|-20.873:0.050:4.292|-20.295:0.050:-1.476","0.035:0.000:0.652|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.621:0.050:5.231","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
23.7764,13,38,232,-13.8871,0.0500,-5.8335,25.4441,1.1407,0.0000,12.3000,0.0000,13.5000,32.5507,7,"","","-22.328:0.050:1.422|-21.839:0.050:2.472|-21.464:0.050:-3.552|-20.872:0.050:4.359|-20.294:0.050:-1.557","0.028:0.000:0.648|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.816:0.050:-13.779|-19.611:0.050:5.099","0.000:0.000:0.000|0.095:0.000:-1.297",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
