timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
5.3307,6,51,47,4.5266,5.5434,6.8914,7.8240,180,1,"Parcel_ATD-E1-001_Electronics:-24.82:1.05:15.53",-0.0429,-0.0564,0.0043,-0.0468,-0.0026,0.0086,0.0122,-0.0008,0.4653,-0.0320,-23.8903,15.0152,-36.4730,0.2167,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.912:0.050:10.854|H2:-22.228:0.050:9.857|H3:-21.541:0.050:8.681|H4:-20.866:0.050:7.869|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.912:0.050:10.854","0.033:0.000:-0.655","-22.228:0.050:9.857","0.024:0.000:-0.656","-21.541:0.050:8.681","0.017:0.000:-0.800","-20.866:0.050:7.869","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.894,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.331|H2:5.331|H3:5.331|H4:5.331|H5:5.331|F1:5.331|F2:5.331","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.331",True,True
5.4346,6,51,48,4.5382,5.5537,6.9175,7.8147,180,1,"Parcel_ATD-E1-001_Electronics:-24.79:1.04:15.50",0.0038,-0.0600,0.0601,0.0117,-0.0085,-0.0149,-0.0062,0.0089,-0.2465,0.3523,-23.9020,15.0290,-39.8354,0.0529,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.908:0.050:10.786|H2:-22.225:0.050:9.789|H3:-21.540:0.050:8.598|H4:-20.866:0.050:7.801|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.908:0.050:10.786","0.033:0.000:-0.655","-22.225:0.050:9.789","0.024:0.000:-0.656","-21.540:0.050:8.598","0.017:0.000:-0.800","-20.866:0.050:7.801","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.892,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.435|H2:5.435|H3:5.435|H4:5.435|H5:5.435|F1:5.435|F2:5.435","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.435",True,True
5.5427,6,51,49,4.5607,5.5532,6.8651,7.7911,180,1,"Parcel_ATD-E1-001_Electronics:-24.83:1.07:15.48",0.0301,0.0275,0.0501,0.0010,0.0039,-0.0046,0.0124,0.0072,0.4151,0.2417,-23.8999,15.0265,-38.9841,0.3284,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.905:0.050:10.715|H2:-22.223:0.050:9.718|H3:-21.538:0.050:8.511|H4:-20.866:0.050:7.730|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.905:0.050:10.715","0.033:0.000:-0.655","-22.223:0.050:9.718","0.024:0.000:-0.656","-21.538:0.050:8.511","0.017:0.000:-0.800","-20.866:0.050:7.730","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.890,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.543|H2:5.543|H3:5.543|H4:5.543|H5:5.543|F1:5.543|F2:5.543","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.543",True,True
5.6670,6,51,50,4.5229,5.5510,6.9286,7.8089,180,0,"",-0.0056,-0.0353,-0.0338,-0.0023,-0.0371,-0.0266,0.0035,0.0054,0.1030,0.1594,-23.8918,15.0174,-42.0659,0.1312,False,False,"Parcel_1","-24.772:1.050:15.482","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.901:0.050:10.634|H2:-22.220:0.050:9.637|H3:-21.536:0.050:8.412|H4:-20.865:0.050:7.648|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.901:0.050:10.634","0.033:0.000:-0.655","-22.220:0.050:9.637","0.024:0.000:-0.656","-21.536:0.050:8.412","0.017:0.000:-0.800","-20.865:0.050:7.648","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.887,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.667|H2:5.667|H3:5.667|H4:5.667|H5:5.667|F1:5.667|F2:5.667","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.667",True,True
5.7851,6,51,51,4.5455,5.5634,6.9119,7.8155,180,0,"",0.0398,-0.0555,0.0355,0.0050,0.0195,0.0221,0.0067,-0.0060,0.2457,-0.2205,-23.8898,15.0155,-47.0253,0.0126,False,False,"Parcel_1","-24.772:1.050:15.482","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.897:0.050:10.557|H2:-22.217:0.050:9.559|H3:-21.534:0.050:8.317|H4:-20.865:0.050:7.571|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.897:0.050:10.557","0.033:0.000:-0.655","-22.217:0.050:9.559","0.024:0.000:-0.656","-21.534:0.050:8.317","0.017:0.000:-0.800","-20.865:0.050:7.571","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.885,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.785|H2:5.785|H3:5.785|H4:5.785|H5:5.785|F1:5.785|F2:5.785","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.785",True,True
5.9034,6,51,52,4.5392,5.5658,6.9201,7.8220,180,0,"",0.0335,-0.0093,0.0612,0.0269,0.0174,0.0067,-0.0084,0.0102,-0.3896,0.4725,-23.9109,15.0358,-42.1541,0.0415,False,False,"Parcel_1","-24.772:1.050:15.482","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.893:0.050:10.479|H2:-22.214:0.050:9.482|H3:-21.532:0.050:8.223|H4:-20.865:0.050:7.493|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.893:0.050:10.479","0.033:0.000:-0.655","-22.214:0.050:9.482","0.024:0.000:-0.656","-21.532:0.050:8.223","0.017:0.000:-0.800","-20.865:0.050:7.493","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.882,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.903|H2:5.903|H3:5.903|H4:5.903|H5:5.903|F1:5.903|F2:5.903","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.903",True,True
6.0063,6,51,53,4.5514,5.5776,6.9109,7.8242,180,0,"",0.0533,0.1181,0.0856,0.0012,0.0294,-0.0013,0.0090,0.0192,0.4313,0.9226,-23.9225,15.0526,-35.5777,0.6769,False,False,"Parcel_1","-24.772:1.050:15.482","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.890:0.050:10.412|H2:-22.212:0.050:9.414|H3:-21.530:0.050:8.140|H4:-20.864:0.050:7.426|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.890:0.050:10.412","0.033:0.000:-0.655","-22.212:0.050:9.414","0.024:0.000:-0.656","-21.530:0.050:8.140","0.017:0.000:-0.800","-20.864:0.050:7.426","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.880,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:6.006|H2:6.006|H3:6.006|H4:6.006|H5:6.006|F1:6.006|F2:6.006","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.006",True,True
6.1111,6,51,54,4.5444,5.5442,6.9286,7.7859,180,0,"",-0.0544,0.0304,-0.0238,0.0260,-0.0508,0.0072,0.0080,-0.0231,0.3550,-1.0209,-23.9180,15.0469,-30.6519,-0.3330,False,False,"Parcel_1","-24.723:1.050:15.452","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.886:0.050:10.343|H2:-22.209:0.050:9.346|H3:-21.528:0.050:8.056|H4:-20.864:0.050:7.357|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.886:0.050:10.343","0.033:0.000:-0.655","-22.209:0.050:9.346","0.024:0.000:-0.656","-21.528:0.050:8.056","0.017:0.000:-0.800","-20.864:0.050:7.357","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.876,"Nominal",0.000,1,"SecureForTransport:Wait",True,True,True,True,True,True,"H1:6.111|H2:6.111|H3:6.111|H4:6.111|H5:6.111|F1:6.111|F2:6.111","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.111",True,True
6.2200,6,51,55,4.5306,5.5475,6.9453,7.8399,180,0,"",0.0418,-0.0357,0.0269,0.0098,-0.0070,0.0208,-0.0047,0.0095,-0.2219,0.4495,-23.9152,15.0425,-25.6377,0.1138,False,False,"Parcel_1","-24.657:1.050:15.411","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.883:0.050:10.272|H2:-22.207:0.050:9.274|H3:-21.526:0.050:7.969|H4:-20.864:0.050:7.285|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.883:0.050:10.272","0.033:0.000:-0.655","-22.207:0.050:9.274","0.024:0.000:-0.656","-21.526:0.050:7.969","0.017:0.000:-0.800","-20.864:0.050:7.285","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.871,"Nominal",0.000,1,"SecureForTransport:Wait",True,True,True,True,True,True,"H1:6.220|H2:6.220|H3:6.220|H4:6.220|H5:6.220|F1:6.220|F2:6.220","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.220",True,True
6.3280,6,51,56,4.5546,5.5395,6.9137,7.8016,180,0,"",-0.0355,0.0576,-0.0245,-0.0394,-0.0121,-0.0372,0.0106,-0.0131,0.4823,-0.5977,-23.9165,15.0446,-27.1650,-0.0577,False,False,"Parcel_1","-24.594:1.050:15.371","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.879:0.050:10.201|H2:-22.204:0.050:9.204|H3:-21.525:0.050:7.883|H4:-20.863:0.050:7.215|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.879:0.050:10.201","0.033:0.000:-0.655","-22.204:0.050:9.204","0.024:0.000:-0.656","-21.525:0.050:7.883","0.017:0.000:-0.800","-20.863:0.050:7.215","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.866,"Nominal",0.000,1,"SecureForTransport:Wait",True,True,True,True,True,True,"H1:6.328|H2:6.328|H3:6.328|H4:6.328|H5:6.328|F1:6.328|F2:6.328","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.328",True,True
6.4393,6,51,57,4.5368,5.5843,6.9676,7.7995,180,0,"",-0.0107,-0.0408,0.0004,-0.0443,-0.0288,-0.0007,-0.0075,0.0096,-0.3082,0.3920,-23.9062,15.0237,-21.6393,0.0419,False,False,"Parcel_1","-24.529:1.050:15.331","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.876:0.050:10.128|H2:-22.201:0.050:9.131|H3:-21.523:0.050:7.794|H4:-20.863:0.050:7.142|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.876:0.050:10.128","0.033:0.000:-0.655","-22.201:0.050:9.131","0.024:0.000:-0.656","-21.523:0.050:7.794","0.017:0.000:-0.800","-20.863:0.050:7.142","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.862,"Nominal",0.000,1,"SecureForTransport:Wait",True,True,True,True,True,True,"H1:6.439|H2:6.439|H3:6.439|H4:6.439|H5:6.439|F1:6.439|F2:6.439","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.439",True,True
6.5457,6,51,58,4.5581,5.5524,6.9342,7.8142,180,0,"",0.0105,0.0669,-0.0183,0.0414,0.0125,-0.0088,-0.0022,0.0005,-0.1100,0.0245,-23.9010,15.0126,-25.1585,-0.0427,False,False,"Parcel_1","-24.463:1.050:15.289","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.872:0.050:10.058|H2:-22.199:0.050:9.061|H3:-21.521:0.050:7.709|H4:-20.863:0.050:7.072|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.872:0.050:10.058","0.033:0.000:-0.655","-22.199:0.050:9.061","0.024:0.000:-0.656","-21.521:0.050:7.709","0.017:0.000:-0.800","-20.863:0.050:7.072","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.857,"Nominal",0.000,1,"SecureForTransport:Wait",True,True,True,True,True,True,"H1:6.546|H2:6.546|H3:6.546|H4:6.546|H5:6.546|F1:6.546|F2:6.546","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","6.546",True,True
