timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
17.0652,4,4,167,0.7185,10.0000,9.9985,2.2585,180,2,"Parcel_1_R1_to_PD1:-11.61:0.46:-9.69|Human(Clone):-22.00:0.02:4.04",0.0216,-0.0676,-0.0590,-0.0074,-0.4346,-0.0172,0.0329,0.0333,1.3935,1.4112,-9.5962,-14.8046,-30.6813,1.4024,False,False,"Parcel_1","-11.640:0.429:-9.670","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.760|H2:-4.200:0.000:0.151|H3:-22.000:0.000:4.056|H4:4.200:0.000:-0.151|H5:8.400:0.000:-3.651","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:1.526","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.760","0.000:0.000:0.800","-4.200:0.000:0.151","0.000:0.000:0.800","-22.000:0.000:4.056","0.000:0.000:-0.800","4.200:0.000:-0.151","0.000:0.000:-0.800","8.400:0.000:-3.651","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:1.526","0.000:0.000:-1.300",99.570,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.1662,4,4,168,0.7678,9.9848,10.0000,2.2921,180,2,"Parcel_1_R1_to_PD1:-11.74:0.44:-9.72|Human(Clone):-22.01:0.04:4.03",-0.0218,0.0053,-0.0524,-0.0127,-0.3510,0.0409,0.0341,0.0282,1.3563,1.1237,-9.6454,-14.7116,-27.9305,1.2400,False,False,"Parcel_1","-11.795:0.429:-9.704","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.679|H2:-4.200:0.000:0.231|H3:-22.000:0.000:3.975|H4:4.200:0.000:-0.231|H5:8.400:0.000:-3.731","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:1.395","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.679","0.000:0.000:0.800","-4.200:0.000:0.231","0.000:0.000:0.800","-22.000:0.000:3.975","0.000:0.000:-0.800","4.200:0.000:-0.231","0.000:0.000:-0.800","8.400:0.000:-3.731","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:1.395","0.000:0.000:-1.300",99.566,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.2664,4,4,169,0.8434,9.9974,9.9935,4.7426,180,2,"Parcel_1_R1_to_PD1:-11.94:0.40:-9.71|Human(Clone):-21.98:0.02:3.89",-0.0179,0.0042,0.0815,0.0108,-0.2865,0.0290,0.0375,0.0390,1.8612,1.9346,-9.7342,-14.5824,-35.7449,1.8979,False,False,"Parcel_1","-11.948:0.429:-9.731","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.599|H2:-4.200:0.000:0.311|H3:-22.000:0.000:3.895|H4:4.200:0.000:-0.311|H5:8.400:0.000:-3.811","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:1.265","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.599","0.000:0.000:0.800","-4.200:0.000:0.311","0.000:0.000:0.800","-22.000:0.000:3.895","0.000:0.000:-0.800","4.200:0.000:-0.311","0.000:0.000:-0.800","8.400:0.000:-3.811","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:1.265","0.000:0.000:-1.300",99.561,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.3676,4,4,170,0.8998,9.9716,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-12.04:0.43:-9.74|Human(Clone):-22.00:0.00:3.85",0.0288,0.0291,0.0597,-0.0156,-0.2144,0.0091,0.0372,0.0388,1.6902,1.7623,-9.8256,-14.4519,-34.3931,1.7262,False,False,"Parcel_1","-12.101:0.429:-9.752","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.518|H2:-4.200:0.000:0.392|H3:-22.000:0.000:3.814|H4:4.200:0.000:-0.392|H5:8.400:0.000:-3.892","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:1.133","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.518","0.000:0.000:0.800","-4.200:0.000:0.392","0.000:0.000:0.800","-22.000:0.000:3.814","0.000:0.000:-0.800","4.200:0.000:-0.392","0.000:0.000:-0.800","8.400:0.000:-3.892","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:1.133","0.000:0.000:-1.300",99.556,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.4697,4,4,171,1.0052,10.0000,10.0000,9.9591,180,2,"Parcel_1_R1_to_PD1:-12.24:0.43:-9.74|Human(Clone):-21.96:0.00:3.75",0.0507,0.0798,-0.0179,0.0263,-0.1528,-0.0261,0.0398,0.0265,1.7507,1.1648,-9.8959,-14.3601,-39.8660,1.4577,False,False,"Parcel_1","-12.255:0.429:-9.770","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.437|H2:-4.200:0.000:0.474|H3:-22.000:0.000:3.732|H4:4.200:0.000:-0.474|H5:8.400:0.000:-3.974","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:1.001","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.437","0.000:0.000:0.800","-4.200:0.000:0.474","0.000:0.000:0.800","-22.000:0.000:3.732","0.000:0.000:-0.800","4.200:0.000:-0.474","0.000:0.000:-0.800","8.400:0.000:-3.974","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:1.001","0.000:0.000:-1.300",99.552,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.5716,4,4,172,1.2255,9.9776,10.0000,9.9876,180,2,"Parcel_1_R1_to_PD1:-12.36:0.45:-9.79|Human(Clone):-22.03:-0.01:3.69",0.0725,0.0077,-0.0026,-0.0031,-0.1223,-0.0180,0.0378,0.0476,1.8716,2.3574,-9.9951,-14.2315,-38.1094,2.1145,False,False,"Parcel_1","-12.408:0.429:-9.784","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.355|H2:-4.200:0.000:0.556|H3:-22.000:0.000:3.651|H4:4.200:0.000:-0.556|H5:8.400:0.000:-4.056","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.868","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.355","0.000:0.000:0.800","-4.200:0.000:0.556","0.000:0.000:0.800","-22.000:0.000:3.651","0.000:0.000:-0.800","4.200:0.000:-0.556","0.000:0.000:-0.800","8.400:0.000:-4.056","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.868","0.000:0.000:-1.300",99.547,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.6719,4,4,173,1.4279,9.9949,9.9875,9.9789,180,2,"Parcel_1_R1_to_PD1:-12.55:0.39:-9.79|Human(Clone):-22.02:-0.01:3.56",-0.0936,0.0171,-0.0782,-0.0278,-0.1424,-0.0231,0.0320,0.0444,1.4661,2.0326,-10.0887,-14.1239,-40.2146,1.7494,False,False,"Parcel_1","-12.559:0.429:-9.796","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.275|H2:-4.200:0.000:0.636|H3:-22.000:0.000:3.570|H4:4.200:0.000:-0.636|H5:8.400:0.000:-4.136","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.738","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.275","0.000:0.000:0.800","-4.200:0.000:0.636","0.000:0.000:0.800","-22.000:0.000:3.570","0.000:0.000:-0.800","4.200:0.000:-0.636","0.000:0.000:-0.800","8.400:0.000:-4.136","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.738","0.000:0.000:-1.300",99.543,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.7729,4,4,174,1.6410,9.9703,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-12.64:0.45:-9.78|Human(Clone):-21.99:0.04:3.53",0.0124,-0.0273,0.0148,0.0272,-0.0669,-0.0061,0.0514,0.0354,2.3637,1.6287,-10.1960,-14.0081,-43.6346,1.9962,False,False,"Parcel_1","-12.710:0.429:-9.805","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.194|H2:-4.200:0.000:0.717|H3:-22.000:0.000:3.490|H4:4.200:0.000:-0.717|H5:8.400:0.000:-4.217","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.607","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.194","0.000:0.000:0.800","-4.200:0.000:0.717","0.000:0.000:0.800","-22.000:0.000:3.490","0.000:0.000:-0.800","4.200:0.000:-0.717","0.000:0.000:-0.800","8.400:0.000:-4.217","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.607","0.000:0.000:-1.300",99.538,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.8740,4,4,175,1.8119,10.0000,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-12.86:0.44:-9.81|Human(Clone):-22.00:-0.02:3.46",-0.0281,0.0503,-0.0586,-0.0348,-0.0390,-0.0054,0.0327,0.0358,1.4569,1.5930,-10.3098,-13.8861,-43.1253,1.5250,False,False,"Parcel_1","-12.862:0.429:-9.814","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.113|H2:-4.200:0.000:0.798|H3:-22.000:0.000:3.409|H4:4.200:0.000:-0.798|H5:8.400:0.000:-4.298","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.475","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.113","0.000:0.000:0.800","-4.200:0.000:0.798","0.000:0.000:0.800","-22.000:0.000:3.409","0.000:0.000:-0.800","4.200:0.000:-0.798","0.000:0.000:-0.800","8.400:0.000:-4.298","0.000:0.000:-0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.475","0.000:0.000:-1.300",99.534,"Nominal",0.000,1,"NavigateToDestination:Forward"
17.9757,4,4,176,1.9914,9.9849,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-12.95:0.41:-9.81|Human(Clone):-22.03:-0.02:3.39",-0.0306,-0.0424,-0.0138,-0.0293,-0.0245,0.0043,0.0376,0.0311,1.7683,1.4608,-10.4166,-13.7712,-42.9571,1.6146,False,False,"Parcel_1","-13.015:0.429:-9.820","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-6.032|H2:-4.200:0.000:0.879|H3:-22.000:0.000:3.327|H4:4.200:0.000:-0.879|H5:8.400:0.000:-4.324","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.343","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-6.032","0.000:0.000:0.800","-4.200:0.000:0.879","0.000:0.000:0.800","-22.000:0.000:3.327","0.000:0.000:-0.800","4.200:0.000:-0.879","0.000:0.000:-0.800","8.400:0.000:-4.324","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.343","0.000:0.000:-1.300",99.529,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.0775,4,4,177,2.2448,9.9769,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-13.19:0.44:-9.86|Human(Clone):-22.00:-0.02:3.29",-0.0408,0.0864,-0.0178,0.0231,-0.0316,0.0189,0.0512,0.0306,2.4049,1.4357,-10.5057,-13.6775,-45.5015,1.9203,False,False,"Parcel_1","-13.167:0.429:-9.826","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.950|H2:-4.200:0.000:0.960|H3:-22.000:0.000:3.246|H4:4.200:0.000:-0.960|H5:8.400:0.000:-4.243","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.211","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.950","0.000:0.000:0.800","-4.200:0.000:0.960","0.000:0.000:0.800","-22.000:0.000:3.246","0.000:0.000:-0.800","4.200:0.000:-0.960","0.000:0.000:-0.800","8.400:0.000:-4.243","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.211","0.000:0.000:-1.300",99.524,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.1789,4,4,178,2.4624,9.9912,9.9545,9.9887,180,2,"Parcel_1_R1_to_PD1:-13.26:0.43:-9.83|Human(Clone):-21.98:-0.04:3.19",0.0219,0.0370,-0.0068,-0.0097,-0.0321,0.0072,0.0279,0.0280,1.2533,1.2579,-10.6115,-13.5723,-45.0734,1.2556,False,False,"Parcel_1","-13.319:0.429:-9.832","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.869|H2:-4.200:0.000:1.042|H3:-22.000:0.000:3.165|H4:4.200:0.000:-1.042|H5:8.400:0.000:-4.161","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:0.079","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.869","0.000:0.000:0.800","-4.200:0.000:1.042","0.000:0.000:0.800","-22.000:0.000:3.165","0.000:0.000:-0.800","4.200:0.000:-1.042","0.000:0.000:-0.800","8.400:0.000:-4.161","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:0.079","0.000:0.000:-1.300",99.520,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.2805,4,4,179,2.6480,10.0000,9.9744,9.9746,180,2,"Parcel_1_R1_to_PD1:-13.43:0.43:-9.86|Human(Clone):-22.02:0.00:3.06",0.0579,-0.0203,-0.0498,0.0136,-0.0305,0.0156,0.0225,0.0506,1.1236,2.5241,-10.7153,-13.4498,-37.4740,1.8238,False,False,"Parcel_1","-13.472:0.429:-9.836","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.788|H2:-4.200:0.000:1.123|H3:-22.000:0.000:3.084|H4:4.200:0.000:-1.123|H5:8.400:0.000:-4.080","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.053","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.788","0.000:0.000:0.800","-4.200:0.000:1.123","0.000:0.000:0.800","-22.000:0.000:3.084","0.000:0.000:-0.800","4.200:0.000:-1.123","0.000:0.000:-0.800","8.400:0.000:-4.080","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.053","0.000:0.000:-1.300",99.515,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.3828,4,4,180,2.8424,9.9934,9.9715,10.0000,180,2,"Parcel_1_R1_to_PD1:-13.60:0.42:-9.80|Human(Clone):-22.02:-0.01:3.02",-0.0149,-0.1231,0.0234,-0.0316,0.0287,0.0080,0.0212,0.0581,0.9844,2.6920,-10.8098,-13.3305,-34.4681,1.8382,False,False,"Parcel_1","-13.625:0.429:-9.841","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.706|H2:-4.200:0.000:1.205|H3:-22.000:0.000:3.002|H4:4.200:0.000:-1.205|H5:8.400:0.000:-3.998","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.186","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.706","0.000:0.000:0.800","-4.200:0.000:1.205","0.000:0.000:0.800","-22.000:0.000:3.002","0.000:0.000:-0.800","4.200:0.000:-1.205","0.000:0.000:-0.800","8.400:0.000:-3.998","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.186","0.000:0.000:-1.300",99.511,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.4843,4,4,181,3.0854,9.9960,9.9963,9.9943,180,2,"Parcel_1_R1_to_PD1:-13.74:0.45:-9.86|Human(Clone):-22.01:-0.03:2.92",0.0870,0.0455,-0.0088,0.0066,-0.0222,0.0039,0.0150,0.0448,0.6872,2.0569,-10.8804,-13.2175,-29.0800,1.3720,False,False,"Parcel_1","-13.777:0.429:-9.845","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.625|H2:-4.200:0.000:1.286|H3:-22.000:0.000:2.921|H4:4.200:0.000:-1.286|H5:8.400:0.000:-3.917","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.318","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.625","0.000:0.000:0.800","-4.200:0.000:1.286","0.000:0.000:0.800","-22.000:0.000:2.921","0.000:0.000:-0.800","4.200:0.000:-1.286","0.000:0.000:-0.800","8.400:0.000:-3.917","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.318","0.000:0.000:-1.300",99.506,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.5844,4,4,182,3.2572,10.0000,10.0000,9.9884,180,2,"Parcel_1_R1_to_PD1:-13.90:0.45:-9.86|Human(Clone):-22.02:0.00:2.84",0.0559,0.0551,0.0060,0.0437,-0.0127,0.0363,0.0329,0.0385,1.4564,1.7078,-10.9434,-13.0862,-21.9798,1.5821,False,False,"Parcel_1","-13.927:0.429:-9.848","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.545|H2:-4.200:0.000:1.366|H3:-22.000:0.000:2.840|H4:4.200:0.000:-1.366|H5:8.400:0.000:-3.837","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.448","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.545","0.000:0.000:0.800","-4.200:0.000:1.366","0.000:0.000:0.800","-22.000:0.000:2.840","0.000:0.000:-0.800","4.200:0.000:-1.366","0.000:0.000:-0.800","8.400:0.000:-3.837","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.448","0.000:0.000:-1.300",99.502,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.6866,4,4,183,3.4824,9.9909,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-14.03:0.43:-9.87|Human(Clone):-21.98:-0.03:2.78",-0.0086,-0.0313,-0.0430,-0.0161,-0.0012,-0.0004,0.0342,0.0255,1.5726,1.1730,-11.0048,-12.9497,-27.0357,1.3728,False,False,"Parcel_1","-14.081:0.429:-9.852","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.463|H2:-4.200:0.000:1.448|H3:-22.000:0.000:2.759|H4:4.200:0.000:-1.448|H5:8.400:0.000:-3.755","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.581","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.463","0.000:0.000:0.800","-4.200:0.000:1.448","0.000:0.000:0.800","-22.000:0.000:2.759","0.000:0.000:-0.800","4.200:0.000:-1.448","0.000:0.000:-0.800","8.400:0.000:-3.755","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.581","0.000:0.000:-1.300",99.497,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.7877,4,4,184,3.7176,9.9684,9.9993,10.0000,180,2,"Parcel_1_R1_to_PD1:-14.15:0.41:-9.88|Human(Clone):-21.97:0.01:2.71",-0.0832,-0.0001,-0.0133,-0.0081,-0.0051,0.0107,0.0355,0.0225,1.6572,1.0531,-11.0717,-12.8287,-29.4899,1.3552,False,False,"Parcel_1","-14.232:0.429:-9.855","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.382|H2:-4.200:0.000:1.529|H3:-22.000:0.000:2.678|H4:4.200:0.000:-1.529|H5:8.400:0.000:-3.674","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.713","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.382","0.000:0.000:0.800","-4.200:0.000:1.529","0.000:0.000:0.800","-22.000:0.000:2.678","0.000:0.000:-0.800","4.200:0.000:-1.529","0.000:0.000:-0.800","8.400:0.000:-3.674","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.713","0.000:0.000:-1.300",99.492,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.8888,4,4,185,3.8755,9.9848,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-14.38:0.46:-9.84|Human(Clone):-22.00:0.00:2.65",0.0494,-0.0571,-0.0126,-0.0111,-0.0037,-0.0133,0.0443,0.0371,2.1205,1.7753,-11.1502,-12.6776,-28.7003,1.9479,False,False,"Parcel_1","-14.384:0.429:-9.858","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.301|H2:-4.200:0.000:1.609|H3:-22.000:0.000:2.597|H4:4.200:0.000:-1.609|H5:8.400:0.000:-3.594","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.844","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.301","0.000:0.000:0.800","-4.200:0.000:1.609","0.000:0.000:0.800","-22.000:0.000:2.597","0.000:0.000:-0.800","4.200:0.000:-1.609","0.000:0.000:-0.800","8.400:0.000:-3.594","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.844","0.000:0.000:-1.300",99.488,"Nominal",0.000,1,"NavigateToDestination:Forward"
18.9904,4,4,186,4.0984,10.0000,9.9888,9.9983,180,2,"Parcel_1_R1_to_PD1:-14.46:0.41:-9.89|Human(Clone):-21.98:0.01:2.52",-0.0120,0.1358,-0.0667,-0.0155,-0.0004,0.0235,0.0260,0.0345,1.1840,1.5737,-11.2206,-12.5379,-25.2401,1.3789,False,False,"Parcel_1","-14.536:0.429:-9.862","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.220|H2:-4.200:0.000:1.691|H3:-22.000:0.000:2.516|H4:4.200:0.000:-1.691|H5:8.400:0.000:-3.512","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-0.976","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.220","0.000:0.000:0.800","-4.200:0.000:1.691","0.000:0.000:0.800","-22.000:0.000:2.516","0.000:0.000:-0.800","4.200:0.000:-1.691","0.000:0.000:-0.800","8.400:0.000:-3.512","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-0.976","0.000:0.000:-1.300",99.483,"Nominal",0.000,1,"NavigateToDestination:Forward"
19.0905,4,4,187,4.3360,10.0000,10.0000,10.0000,180,2,"Parcel_1_R1_to_PD1:-14.73:0.44:-9.85|Human(Clone):-21.95:-0.01:2.45",0.0919,0.0482,-0.0135,0.0004,0.0012,-0.0249,0.0242,0.0344,1.1624,1.6527,-11.2695,-12.4249,-22.3689,1.4075,False,False,"Parcel_1","-14.686:0.429:-9.865","R1","PD1",3.000,True,True,True,True,True,True,"H1:-8.400:0.000:-5.140|H2:-4.200:0.000:1.771|H3:-22.000:0.000:2.436|H4:4.200:0.000:-1.771|H5:8.400:0.000:-3.432","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-1.106","F1:0.000:0.000:0.000|F2:0.000:0.000:-1.300","-8.400:0.000:-5.140","0.000:0.000:0.800","-4.200:0.000:1.771","0.000:0.000:0.800","-22.000:0.000:2.436","0.000:0.000:-0.800","4.200:0.000:-1.771","0.000:0.000:-0.800","8.400:0.000:-3.432","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-1.106","0.000:0.000:-1.300",99.479,"Nominal",0.000,1,"NavigateToDestination:Forward"
