timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
98.4880,9,9,970,0.4833,0.6512,7.8752,10.0000,180,0,"",0.0050,-0.0290,-0.0221,0.0426,-0.0485,0.0119,0.0041,0.0128,0.1833,0.5719,22.0585,-33.1502,144.1966,0.3776,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.215|H2:-4.200:0.000:11.875|H3:-22.359:0.000:2.255|H4:4.200:0.000:5.526|H5:8.400:0.000:3.269","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:7.693|F2:20.000:0.000:-5.635","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.215","0.000:0.000:-0.800","-4.200:0.000:11.875","0.000:0.000:0.800","-22.359:0.000:2.255","0.076:0.000:0.796","4.200:0.000:5.526","0.000:0.000:-0.800","8.400:0.000:3.269","0.000:0.000:0.800","0.000:0.000:7.693","0.000:0.000:1.300","20.000:0.000:-5.635","0.000:0.000:1.300",97.239,"Degraded",0.000,1,"NavigateToSource:Forward"
98.5904,9,9,971,0.4987,0.6265,7.8645,9.9679,180,0,"",-0.0109,-0.0989,0.0637,0.0196,0.0055,-0.0232,0.0107,-0.0085,0.5145,-0.4096,22.0671,-33.1616,139.9831,0.0524,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.297|H2:-4.200:0.000:11.957|H3:-22.352:0.000:2.337|H4:4.200:0.000:5.444|H5:8.400:0.000:3.351","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:7.826|F2:20.000:0.000:-5.502","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.297","0.000:0.000:-0.800","-4.200:0.000:11.957","0.000:0.000:0.800","-22.352:0.000:2.337","0.076:0.000:0.796","4.200:0.000:5.444","0.000:0.000:-0.800","8.400:0.000:3.351","0.000:0.000:0.800","0.000:0.000:7.826","0.000:0.000:1.300","20.000:0.000:-5.502","0.000:0.000:1.300",97.237,"Degraded",0.000,1,"NavigateToSource:Forward"
98.6925,9,9,972,0.4891,0.6833,7.8449,10.0000,180,0,"",-0.0826,-0.0393,-0.0414,-0.0037,0.0030,-0.0009,-0.0017,0.0068,-0.0767,0.3105,22.0573,-33.1487,142.4759,0.1169,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.378|H2:-4.200:0.000:12.039|H3:-22.344:0.000:2.418|H4:4.200:0.000:5.362|H5:8.400:0.000:3.432","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:7.959|F2:20.000:0.000:-5.369","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.378","0.000:0.000:-0.800","-4.200:0.000:12.039","0.000:0.000:0.800","-22.344:0.000:2.418","0.076:0.000:0.796","4.200:0.000:5.362","0.000:0.000:-0.800","8.400:0.000:3.432","0.000:0.000:0.800","0.000:0.000:7.959","0.000:0.000:1.300","20.000:0.000:-5.369","0.000:0.000:1.300",97.235,"Degraded",0.000,1,"NavigateToSource:Forward"
98.7931,9,9,973,0.4068,0.6563,7.8553,10.0000,180,0,"",-0.0532,0.0952,0.0509,0.0319,-0.0165,-0.0224,-0.0004,0.0105,-0.0207,0.5207,22.0486,-33.1374,145.3134,0.2500,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.459|H2:-4.200:0.000:12.119|H3:-22.336:0.000:2.498|H4:4.200:0.000:5.282|H5:8.400:0.000:3.513","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.090|F2:20.000:0.000:-5.238","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.459","0.000:0.000:-0.800","-4.200:0.000:12.119","0.000:0.000:0.800","-22.336:0.000:2.498","0.076:0.000:0.796","4.200:0.000:5.282","0.000:0.000:-0.800","8.400:0.000:3.513","0.000:0.000:0.800","0.000:0.000:8.090","0.000:0.000:1.300","20.000:0.000:-5.238","0.000:0.000:1.300",97.233,"Degraded",0.000,1,"NavigateToSource:Forward"
98.8942,9,9,974,0.4885,0.4885,7.8742,9.9812,180,0,"",0.0331,0.0171,-0.0097,-0.0027,-0.0111,0.0028,0.0115,0.0002,0.5248,0.0093,22.0425,-33.1291,141.0597,0.2670,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.540|H2:-4.200:0.000:12.200|H3:-22.328:0.000:2.578|H4:4.200:0.000:5.201|H5:8.400:0.000:3.594","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.221|F2:20.000:0.000:-5.107","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.540","0.000:0.000:-0.800","-4.200:0.000:12.200","0.000:0.000:0.800","-22.328:0.000:2.578","0.076:0.000:0.796","4.200:0.000:5.201","0.000:0.000:-0.800","8.400:0.000:3.594","0.000:0.000:0.800","0.000:0.000:8.221","0.000:0.000:1.300","20.000:0.000:-5.107","0.000:0.000:1.300",97.231,"Degraded",0.000,1,"NavigateToSource:Forward"
98.9951,9,9,975,0.4790,0.6467,7.9785,9.9979,180,0,"",-0.0025,0.0467,-0.0440,-0.0181,-0.0084,0.0007,-0.0019,-0.0031,-0.0891,-0.1493,22.0380,-33.1244,138.6034,-0.1192,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.621|H2:-4.200:0.000:12.281|H3:-22.321:0.000:2.659|H4:4.200:0.000:5.120|H5:8.400:0.000:3.674","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.352|F2:20.000:0.000:-4.976","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.621","0.000:0.000:-0.800","-4.200:0.000:12.281","0.000:0.000:0.800","-22.321:0.000:2.659","0.076:0.000:0.796","4.200:0.000:5.120","0.000:0.000:-0.800","8.400:0.000:3.674","0.000:0.000:0.800","0.000:0.000:8.352","0.000:0.000:1.300","20.000:0.000:-4.976","0.000:0.000:1.300",97.229,"Degraded",0.000,1,"NavigateToSource:Forward"
99.0965,9,9,976,0.4969,0.6309,7.8282,10.0000,180,0,"",-0.0413,0.0518,-0.0174,-0.0023,0.0043,0.0002,0.0061,-0.0220,0.2695,-0.9679,22.0240,-33.1102,133.0665,-0.3492,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.702|H2:-4.200:0.000:12.362|H3:-22.313:0.000:2.740|H4:4.200:0.000:5.039|H5:8.400:0.000:3.755","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.484|F2:20.000:0.000:-4.844","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.702","0.000:0.000:-0.800","-4.200:0.000:12.362","0.000:0.000:0.800","-22.313:0.000:2.740","0.076:0.000:0.796","4.200:0.000:5.039","0.000:0.000:-0.800","8.400:0.000:3.755","0.000:0.000:0.800","0.000:0.000:8.484","0.000:0.000:1.300","20.000:0.000:-4.844","0.000:0.000:1.300",97.227,"Degraded",0.000,1,"NavigateToSource:Forward"
99.1976,9,9,977,0.4668,0.4668,7.7323,9.9758,180,0,"",0.0065,0.0393,-0.0685,0.0200,0.0428,0.0167,-0.0054,-0.0036,-0.2675,-0.1807,22.0173,-33.1033,137.0560,-0.2241,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.782|H2:-4.200:0.000:12.443|H3:-22.305:0.000:2.820|H4:4.200:0.000:4.958|H5:8.400:0.000:3.836","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.616|F2:20.000:0.000:-4.713","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.782","0.000:0.000:-0.800","-4.200:0.000:12.443","0.000:0.000:0.800","-22.305:0.000:2.820","0.076:0.000:0.796","4.200:0.000:4.958","0.000:0.000:-0.800","8.400:0.000:3.836","0.000:0.000:0.800","0.000:0.000:8.616","0.000:0.000:1.300","20.000:0.000:-4.713","0.000:0.000:1.300",97.225,"Degraded",0.000,1,"NavigateToSource:Forward"
99.3005,9,9,978,0.4610,0.5047,7.8243,10.0000,180,0,"",0.0717,-0.0235,-0.0373,-0.0173,0.0100,0.0108,0.0058,-0.0087,0.2772,-0.4152,22.0131,-33.0991,133.8757,-0.0690,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.865|H2:-4.200:0.000:12.525|H3:-22.297:0.000:2.902|H4:4.200:0.000:4.876|H5:8.400:0.000:3.919","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.749|F2:20.000:0.000:-4.579","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.865","0.000:0.000:-0.800","-4.200:0.000:12.525","0.000:0.000:0.800","-22.297:0.000:2.902","0.076:0.000:0.796","4.200:0.000:4.876","0.000:0.000:-0.800","8.400:0.000:3.919","0.000:0.000:0.800","0.000:0.000:8.749","0.000:0.000:1.300","20.000:0.000:-4.579","0.000:0.000:1.300",97.223,"Degraded",0.000,1,"NavigateToSource:Forward"
99.4008,9,9,979,0.4407,0.5806,7.9154,9.9283,180,0,"",0.0929,0.0461,-0.0440,0.0043,-0.0034,0.0182,0.0113,0.0024,0.5116,0.1079,22.0161,-33.1020,134.9927,0.3097,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-5.945|H2:-4.200:0.000:12.605|H3:-22.290:0.000:2.982|H4:4.200:0.000:4.795|H5:8.400:0.000:3.999","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:8.880|F2:20.000:0.000:-4.448","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.945","0.000:0.000:-0.800","-4.200:0.000:12.605","0.000:0.000:0.800","-22.290:0.000:2.982","0.076:0.000:0.796","4.200:0.000:4.795","0.000:0.000:-0.800","8.400:0.000:3.999","0.000:0.000:0.800","0.000:0.000:8.880","0.000:0.000:1.300","20.000:0.000:-4.448","0.000:0.000:1.300",97.221,"Degraded",0.000,1,"NavigateToSource:Forward"
99.5030,9,9,980,0.4820,0.6697,7.8682,9.9329,180,0,"",0.0603,0.0009,-0.0204,-0.0061,0.0196,-0.0419,0.0166,0.0021,0.7401,0.0941,22.0025,-33.0877,138.1003,0.4171,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.027|H2:-4.200:0.000:12.687|H3:-22.282:0.000:3.063|H4:4.200:0.000:4.714|H5:8.400:0.000:4.081","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.013|F2:20.000:0.000:-4.316","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.027","0.000:0.000:-0.800","-4.200:0.000:12.687","0.000:0.000:0.800","-22.282:0.000:3.063","0.076:0.000:0.796","4.200:0.000:4.714","0.000:0.000:-0.800","8.400:0.000:4.081","0.000:0.000:0.800","0.000:0.000:9.013","0.000:0.000:1.300","20.000:0.000:-4.316","0.000:0.000:1.300",97.219,"Degraded",0.000,1,"NavigateToSource:Forward"
99.6045,9,9,981,0.4833,0.5574,7.8945,10.0000,180,0,"",-0.0037,0.0123,-0.0246,0.0055,0.0335,0.0060,0.0070,0.0092,0.3244,0.4225,22.0149,-33.1026,142.2474,0.3735,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.108|H2:-4.200:0.000:12.768|H3:-22.274:0.000:3.144|H4:4.200:0.000:4.633|H5:8.400:0.000:4.162","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.145|F2:20.000:0.000:-4.184","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.108","0.000:0.000:-0.800","-4.200:0.000:12.768","0.000:0.000:0.800","-22.274:0.000:3.144","0.076:0.000:0.796","4.200:0.000:4.633","0.000:0.000:-0.800","8.400:0.000:4.162","0.000:0.000:0.800","0.000:0.000:9.145","0.000:0.000:1.300","20.000:0.000:-4.184","0.000:0.000:1.300",97.217,"Degraded",0.000,1,"NavigateToSource:Forward"
99.7053,9,9,982,0.5445,0.6215,7.8088,9.9619,180,0,"",0.0774,0.0668,-0.0284,0.0011,-0.0062,0.0039,0.0066,0.0085,0.3287,0.4213,22.0369,-33.1207,127.1375,0.3750,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.189|H2:-4.200:0.000:12.849|H3:-22.266:0.000:3.224|H4:4.200:0.000:4.552|H5:8.400:0.000:4.242","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.276|F2:20.000:0.000:-4.053","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.189","0.000:0.000:-0.800","-4.200:0.000:12.849","0.000:0.000:0.800","-22.266:0.000:3.224","0.076:0.000:0.796","4.200:0.000:4.552","0.000:0.000:-0.800","8.400:0.000:4.242","0.000:0.000:0.800","0.000:0.000:9.276","0.000:0.000:1.300","20.000:0.000:-4.053","0.000:0.000:1.300",97.214,"Degraded",0.000,1,"NavigateToSource:Forward"
99.8075,9,9,983,0.4481,0.5017,7.8695,10.0000,180,0,"",0.0667,0.0186,-0.0464,0.0062,-0.0095,-0.0217,0.0056,-0.0050,0.2428,-0.2179,22.0349,-33.1197,121.5390,0.0124,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.270|H2:-4.200:0.000:12.931|H3:-22.259:0.000:3.306|H4:4.200:0.000:4.470|H5:8.400:0.000:4.324","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.408|F2:20.000:0.000:-3.920","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.270","0.000:0.000:-0.800","-4.200:0.000:12.931","0.000:0.000:0.800","-22.259:0.000:3.306","0.076:0.000:0.796","4.200:0.000:4.470","0.000:0.000:-0.800","8.400:0.000:4.324","0.000:0.000:0.800","0.000:0.000:9.408","0.000:0.000:1.300","20.000:0.000:-3.920","0.000:0.000:1.300",97.212,"Degraded",0.000,1,"NavigateToSource:Forward"
99.9092,9,9,984,0.4684,0.5473,7.9593,10.0000,180,0,"",-0.0301,-0.0172,-0.0661,0.0164,0.0063,0.0178,0.0050,0.0034,0.2234,0.1528,22.0307,-33.1176,119.0990,0.1881,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.352|H2:-4.200:0.000:13.012|H3:-22.251:0.000:3.387|H4:4.200:0.000:4.389|H5:8.400:0.000:4.406","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.541|F2:20.000:0.000:-3.787","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.352","0.000:0.000:-0.800","-4.200:0.000:13.012","0.000:0.000:0.800","-22.251:0.000:3.387","0.076:0.000:0.796","4.200:0.000:4.389","0.000:0.000:-0.800","8.400:0.000:4.406","0.000:0.000:0.800","0.000:0.000:9.541","0.000:0.000:1.300","20.000:0.000:-3.787","0.000:0.000:1.300",97.210,"Degraded",0.000,1,"NavigateToSource:Forward"
100.0098,9,9,985,0.4753,0.6296,7.8229,10.0000,180,0,"",-0.0310,-0.0234,0.0251,-0.0091,-0.0439,-0.0134,-0.0001,-0.0031,-0.0051,-0.1525,22.0019,-33.1013,119.3497,-0.0788,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.432|H2:-4.200:0.000:13.093|H3:-22.243:0.000:3.467|H4:4.200:0.000:4.308|H5:8.400:0.000:4.486","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.671|F2:20.000:0.000:-3.657","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.432","0.000:0.000:-0.800","-4.200:0.000:13.093","0.000:0.000:0.800","-22.243:0.000:3.467","0.076:0.000:0.796","4.200:0.000:4.308","0.000:0.000:-0.800","8.400:0.000:4.486","0.000:0.000:0.800","0.000:0.000:9.671","0.000:0.000:1.300","20.000:0.000:-3.657","0.000:0.000:1.300",97.208,"Degraded",0.000,1,"NavigateToSource:Forward"
100.1118,9,9,986,0.4690,0.6726,7.8267,9.9910,180,0,"",0.0188,0.0617,-0.0361,-0.0207,0.0079,0.0152,0.0020,0.0048,0.0994,0.2377,21.9989,-33.0995,110.9666,0.1686,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.514|H2:-4.200:0.000:13.174|H3:-22.235:0.000:3.548|H4:4.200:0.000:4.227|H5:8.400:0.000:4.568","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.804|F2:20.000:0.000:-3.524","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.514","0.000:0.000:-0.800","-4.200:0.000:13.174","0.000:0.000:0.800","-22.235:0.000:3.548","0.076:0.000:0.796","4.200:0.000:4.227","0.000:0.000:-0.800","8.400:0.000:4.568","0.000:0.000:0.800","0.000:0.000:9.804","0.000:0.000:1.300","20.000:0.000:-3.524","0.000:0.000:1.300",97.206,"Degraded",0.000,1,"NavigateToSource:Forward"
100.2144,9,9,987,0.4224,0.4463,7.7663,10.0000,180,0,"",0.0261,0.0007,-0.0062,0.0007,-0.0299,-0.0057,-0.0141,-0.0058,-0.6984,-0.2891,21.9815,-33.0928,111.8470,-0.4937,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.596|H2:-4.200:0.000:13.256|H3:-22.227:0.000:3.630|H4:4.200:0.000:4.145|H5:8.400:0.000:4.650","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:9.938|F2:20.000:0.000:-3.391","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.596","0.000:0.000:-0.800","-4.200:0.000:13.256","0.000:0.000:0.800","-22.227:0.000:3.630","0.076:0.000:0.796","4.200:0.000:4.145","0.000:0.000:-0.800","8.400:0.000:4.650","0.000:0.000:0.800","0.000:0.000:9.938","0.000:0.000:1.300","20.000:0.000:-3.391","0.000:0.000:1.300",97.204,"Degraded",0.000,1,"NavigateToSource:Forward"
100.3159,9,9,988,0.4975,0.6667,7.8276,9.9574,180,0,"",-0.0746,-0.0631,0.1087,0.0052,0.0453,-0.0260,0.0027,0.0079,0.1358,0.3924,21.9942,-33.0970,108.8123,0.2641,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.677|H2:-4.200:0.000:13.338|H3:-22.220:0.000:3.711|H4:4.200:0.000:4.063|H5:8.400:0.000:4.731","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:10.070|F2:20.000:0.000:-3.259","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.677","0.000:0.000:-0.800","-4.200:0.000:13.338","0.000:0.000:0.800","-22.220:0.000:3.711","0.076:0.000:0.796","4.200:0.000:4.063","0.000:0.000:-0.800","8.400:0.000:4.731","0.000:0.000:0.800","0.000:0.000:10.070","0.000:0.000:1.300","20.000:0.000:-3.259","0.000:0.000:1.300",97.202,"Degraded",0.000,1,"NavigateToSource:Forward"
100.4183,9,9,989,0.5237,0.5798,7.9769,9.8993,180,0,"",-0.0001,-0.1252,-0.0564,0.0262,0.0099,0.0013,-0.0010,-0.0190,-0.0493,-0.9264,21.9875,-33.0941,111.1800,-0.4879,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.759|H2:-4.200:0.000:13.287|H3:-22.212:0.000:3.792|H4:4.200:0.000:3.981|H5:8.400:0.000:4.813","H1:0.000:0.000:-0.800|H2:0.000:0.000:-0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:10.203|F2:20.000:0.000:-3.126","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.759","0.000:0.000:-0.800","-4.200:0.000:13.287","0.000:0.000:-0.800","-22.212:0.000:3.792","0.076:0.000:0.796","4.200:0.000:3.981","0.000:0.000:-0.800","8.400:0.000:4.813","0.000:0.000:0.800","0.000:0.000:10.203","0.000:0.000:1.300","20.000:0.000:-3.126","0.000:0.000:1.300",97.200,"Degraded",0.000,1,"NavigateToSource:Forward"
100.5210,9,9,990,0.4652,0.5948,7.7733,9.9583,180,0,"",-0.0429,-0.0053,0.0087,0.0326,0.0339,0.0111,-0.0179,-0.0167,-0.8637,-0.8036,21.9787,-33.0919,103.7587,-0.8336,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.841|H2:-4.200:0.000:13.204|H3:-22.204:0.000:3.874|H4:4.200:0.000:3.899|H5:8.400:0.000:4.895","H1:0.000:0.000:-0.800|H2:0.000:0.000:-0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:10.336|F2:20.000:0.000:-2.992","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.841","0.000:0.000:-0.800","-4.200:0.000:13.204","0.000:0.000:-0.800","-22.204:0.000:3.874","0.076:0.000:0.796","4.200:0.000:3.899","0.000:0.000:-0.800","8.400:0.000:4.895","0.000:0.000:0.800","0.000:0.000:10.336","0.000:0.000:1.300","20.000:0.000:-2.992","0.000:0.000:1.300",97.198,"Degraded",0.000,1,"NavigateToSource:Forward"
100.6237,9,9,991,0.4775,0.6927,7.8144,10.0000,180,0,"",-0.0211,0.0227,0.0286,0.0116,0.0119,0.0125,0.0081,-0.0020,0.3855,-0.0979,21.9986,-33.0959,98.2116,0.1438,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.923|H2:-4.200:0.000:13.122|H3:-22.196:0.000:3.956|H4:4.200:0.000:3.817|H5:8.400:0.000:4.977","H1:0.000:0.000:-0.800|H2:0.000:0.000:-0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:10.470|F2:20.000:0.000:-2.858","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.923","0.000:0.000:-0.800","-4.200:0.000:13.122","0.000:0.000:-0.800","-22.196:0.000:3.956","0.076:0.000:0.796","4.200:0.000:3.817","0.000:0.000:-0.800","8.400:0.000:4.977","0.000:0.000:0.800","0.000:0.000:10.470","0.000:0.000:1.300","20.000:0.000:-2.858","0.000:0.000:1.300",97.196,"Degraded",0.000,1,"NavigateToSource:Forward"
100.7256,9,9,992,0.4840,0.6781,7.9376,10.0000,180,0,"",-0.0314,-0.0271,-0.0562,-0.0195,-0.0325,0.0142,-0.0228,0.0232,-1.0114,1.0299,21.9923,-33.0950,107.6090,0.0092,False,True,"Parcel_3","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-7.005|H2:-4.200:0.000:13.041|H3:-22.188:0.000:4.037|H4:4.200:0.000:3.736|H5:8.400:0.000:5.059","H1:0.000:0.000:-0.800|H2:0.000:0.000:-0.800|H3:0.076:0.000:0.796|H4:0.000:0.000:-0.800|H5:0.000:0.000:0.800","F1:0.000:0.000:10.602|F2:20.000:0.000:-2.726","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-7.005","0.000:0.000:-0.800","-4.200:0.000:13.041","0.000:0.000:-0.800","-22.188:0.000:4.037","0.076:0.000:0.796","4.200:0.000:3.736","0.000:0.000:-0.800","8.400:0.000:5.059","0.000:0.000:0.800","0.000:0.000:10.602","0.000:0.000:1.300","20.000:0.000:-2.726","0.000:0.000:1.300",97.194,"Degraded",0.000,1,"NavigateToSource:Forward"
