timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
47.8944,18,8,471,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.344","0.000:0.000:-1.200","-4.000:0.000:-3.922","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.9975,18,8,472,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.468","0.000:0.000:-1.200","-4.000:0.000:-3.716","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.1003,18,8,473,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.592","0.000:0.000:-1.200","-4.000:0.000:-3.510","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.2010,18,8,474,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.712","0.000:0.000:-1.200","-4.000:0.000:-3.308","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.3027,18,8,475,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.834","0.000:0.000:-1.200","-4.000:0.000:-3.105","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.4052,18,8,476,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.957","0.000:0.000:-1.200","-4.000:0.000:-2.900","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.5053,18,8,477,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.077","0.000:0.000:-1.200","-4.000:0.000:-2.700","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.6067,18,8,478,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.199","0.000:0.000:-1.200","-4.000:0.000:-2.497","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.7072,18,8,479,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.320","0.000:0.000:-1.200","-4.000:0.000:-2.296","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.8074,18,8,480,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.440","0.000:0.000:-1.200","-4.000:0.000:-2.096","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
48.9104,18,8,481,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.564","0.000:0.000:-1.200","-4.000:0.000:-1.890","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.0120,18,8,482,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.685","0.000:0.000:-1.200","-4.000:0.000:-1.687","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.1146,18,8,483,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.809","0.000:0.000:-1.200","-4.000:0.000:-1.481","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.2174,18,8,484,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.932","0.000:0.000:-1.200","-4.000:0.000:-1.276","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.3184,18,8,485,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.053","0.000:0.000:-1.200","-4.000:0.000:-1.074","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.4201,18,8,486,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.175","0.000:0.000:-1.200","-4.000:0.000:-0.870","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.5220,18,8,487,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.298","0.000:0.000:-1.200","-4.000:0.000:-0.667","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.6244,18,8,488,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.420","0.000:0.000:-1.200","-4.000:0.000:-0.462","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.7274,18,8,489,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.544","0.000:0.000:-1.200","-4.000:0.000:-0.256","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.8296,18,8,490,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.667","0.000:0.000:-1.200","-4.000:0.000:-0.051","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
49.9301,18,8,491,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.787","0.000:0.000:-1.200","-4.000:0.000:0.150","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.0327,18,8,492,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.910","0.000:0.000:-1.200","-4.000:0.000:0.355","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.1329,18,8,493,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.031","0.000:0.000:-1.200","-4.000:0.000:0.555","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.2336,18,8,494,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.151","0.000:0.000:-1.200","-4.000:0.000:0.757","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.3345,18,8,495,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.273","0.000:0.000:-1.200","-4.000:0.000:0.959","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.4375,18,8,496,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.396","0.000:0.000:-1.200","-4.000:0.000:1.164","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.5403,18,8,497,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.520","0.000:0.000:-1.200","-4.000:0.000:1.370","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.6407,18,8,498,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.640","0.000:0.000:-1.200","-4.000:0.000:1.571","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.7414,18,8,499,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.761","0.000:0.000:-1.200","-4.000:0.000:1.772","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.8415,18,8,500,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.881","0.000:0.000:-1.200","-4.000:0.000:1.973","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
50.9421,18,8,501,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.002","0.000:0.000:-1.200","-4.000:0.000:2.174","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.0425,18,8,502,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.122","0.000:0.000:-1.200","-4.000:0.000:2.375","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.1456,18,8,503,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.246","0.000:0.000:-1.200","-4.000:0.000:2.581","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.2479,18,8,504,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.369","0.000:0.000:-1.200","-4.000:0.000:2.785","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.3489,18,8,505,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.490","0.000:0.000:-1.200","-4.000:0.000:2.987","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.4490,18,8,506,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.610","0.000:0.000:-1.200","-4.000:0.000:3.187","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.5512,18,8,507,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.733","0.000:0.000:-1.200","-4.000:0.000:3.392","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.6537,18,8,508,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.856","0.000:0.000:-1.200","-4.000:0.000:3.597","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.7539,18,8,509,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.976","0.000:0.000:-1.200","-4.000:0.000:3.797","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.8549,18,8,510,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.097","0.000:0.000:-1.200","-4.000:0.000:3.999","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
51.9572,18,8,511,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.220","0.000:0.000:-1.200","-4.000:0.000:4.204","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.0579,18,8,512,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.341","0.000:0.000:-1.200","-4.000:0.000:4.405","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.1593,18,8,513,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.462","0.000:0.000:-1.200","-4.000:0.000:4.608","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.2624,18,8,514,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.586","0.000:0.000:-1.200","-4.000:0.000:4.814","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.3637,18,8,515,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.708","0.000:0.000:-1.200","-4.000:0.000:5.017","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.4658,18,8,516,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.830","0.000:0.000:-1.200","-4.000:0.000:5.221","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.5664,18,8,517,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.761","0.000:0.000:1.200","-4.000:0.000:5.422","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.6674,18,8,518,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.640","0.000:0.000:1.200","-4.000:0.000:5.624","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.7701,18,8,519,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.517","0.000:0.000:1.200","-4.000:0.000:5.830","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.8718,18,8,520,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.395","0.000:0.000:1.200","-4.000:0.000:5.685","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
52.9738,18,8,521,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.272","0.000:0.000:1.200","-4.000:0.000:5.481","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.0748,18,8,522,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.151","0.000:0.000:1.200","-4.000:0.000:5.279","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.1773,18,8,523,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-7.028","0.000:0.000:1.200","-4.000:0.000:5.074","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.2775,18,8,524,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.908","0.000:0.000:1.200","-4.000:0.000:4.873","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.3783,18,8,525,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.787","0.000:0.000:1.200","-4.000:0.000:4.672","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.4787,18,8,526,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.667","0.000:0.000:1.200","-4.000:0.000:4.471","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.5820,18,8,527,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.543","0.000:0.000:1.200","-4.000:0.000:4.264","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.6821,18,8,528,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.422","0.000:0.000:1.200","-4.000:0.000:4.064","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.7847,18,8,529,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.299","0.000:0.000:1.200","-4.000:0.000:3.859","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.8855,18,8,530,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.178","0.000:0.000:1.200","-4.000:0.000:3.657","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
53.9874,18,8,531,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-6.056","0.000:0.000:1.200","-4.000:0.000:3.453","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.0897,18,8,532,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.933","0.000:0.000:1.200","-4.000:0.000:3.249","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.1925,18,8,533,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.810","0.000:0.000:1.200","-4.000:0.000:3.043","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.2948,18,8,534,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.687","0.000:0.000:1.200","-4.000:0.000:2.839","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.3955,18,8,535,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.566","0.000:0.000:1.200","-4.000:0.000:2.637","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.4987,18,8,536,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.442","0.000:0.000:1.200","-4.000:0.000:2.431","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.6006,18,8,537,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.320","0.000:0.000:1.200","-4.000:0.000:2.227","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.7017,18,8,538,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.199","0.000:0.000:1.200","-4.000:0.000:2.025","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.8039,18,8,539,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.076","0.000:0.000:1.200","-4.000:0.000:1.821","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
54.9058,18,8,540,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.954","0.000:0.000:1.200","-4.000:0.000:1.617","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.0089,18,8,541,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.830","0.000:0.000:1.200","-4.000:0.000:1.410","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.1098,18,8,542,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.709","0.000:0.000:1.200","-4.000:0.000:1.209","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.2127,18,8,543,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.586","0.000:0.000:1.200","-4.000:0.000:1.003","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.3139,18,8,544,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.464","0.000:0.000:1.200","-4.000:0.000:0.801","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.4170,18,8,545,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.341","0.000:0.000:1.200","-4.000:0.000:0.594","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.5203,18,8,546,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.217","0.000:0.000:1.200","-4.000:0.000:0.388","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.6219,18,8,547,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.095","0.000:0.000:1.200","-4.000:0.000:0.184","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.7233,18,8,548,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.973","0.000:0.000:1.200","-4.000:0.000:-0.018","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.8241,18,8,549,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.852","0.000:0.000:1.200","-4.000:0.000:-0.220","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
55.9253,18,8,550,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.731","0.000:0.000:1.200","-4.000:0.000:-0.422","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.0265,18,8,551,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.609","0.000:0.000:1.200","-4.000:0.000:-0.625","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.1271,18,8,552,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.488","0.000:0.000:1.200","-4.000:0.000:-0.826","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.2301,18,8,553,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.365","0.000:0.000:1.200","-4.000:0.000:-1.032","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.3319,18,8,554,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.243","0.000:0.000:1.200","-4.000:0.000:-1.236","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.4350,18,8,555,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.119","0.000:0.000:1.200","-4.000:0.000:-1.442","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.5360,18,8,556,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.998","0.000:0.000:1.200","-4.000:0.000:-1.644","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.6374,18,8,557,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.876","0.000:0.000:1.200","-4.000:0.000:-1.847","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.7380,18,8,558,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.755","0.000:0.000:1.200","-4.000:0.000:-2.048","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.8399,18,8,559,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.633","0.000:0.000:1.200","-4.000:0.000:-2.252","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
56.9429,18,8,560,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.509","0.000:0.000:1.200","-4.000:0.000:-2.458","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.0438,18,8,561,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.388","0.000:0.000:1.200","-4.000:0.000:-2.659","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.1447,18,8,562,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.267","0.000:0.000:1.200","-4.000:0.000:-2.861","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.2453,18,8,563,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.147","0.000:0.000:1.200","-4.000:0.000:-3.062","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.3490,18,8,564,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.022","0.000:0.000:1.200","-4.000:0.000:-3.270","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.4500,18,8,565,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.901","0.000:0.000:1.200","-4.000:0.000:-3.472","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
