timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag
9.0511,18,8,89,6.2223,9.9518,10.0000,7.2177,180,2,"Human(Clone):2.00:0.01:2.80|Forklift(Clone):-3.97:0.02:-0.23",0.0274,-0.0329,0.0185,-0.0364,0.0207,0.0409,0.0265,0.0309,1.2125,1.4101,-12.6044,-10.8762,95.8128,1.3113,False,False
9.1516,18,8,90,6.1673,10.0000,9.9365,7.1079,180,2,"Human(Clone):2.01:0.04:2.95|Forklift(Clone):-3.98:0.04:-0.55",-0.1416,-0.1021,0.1456,-0.0092,-0.0159,-0.0047,0.0326,0.0357,1.5499,1.6984,-12.4782,-10.8938,99.3986,1.6241,False,False
9.2541,18,8,91,6.0336,9.9925,9.9673,6.9312,180,2,"Human(Clone):1.97:0.02:3.03|Forklift(Clone):-4.03:-0.01:-0.67",-0.0181,0.0022,0.0453,0.0020,0.0181,0.0022,0.0270,0.0316,1.2540,1.4680,-12.3121,-10.9168,96.5971,1.3610,False,False
9.3554,18,8,92,5.9587,10.0000,10.0000,6.9499,180,2,"Human(Clone):2.03:0.00:3.21|Forklift(Clone):-4.00:0.03:-0.92",-0.0169,-0.0270,-0.0348,-0.0278,0.0149,0.0091,0.0159,0.0227,0.7373,1.0507,-12.1517,-10.9222,91.1631,0.8940,False,False
9.4575,18,8,93,5.9356,10.0000,10.0000,6.8326,180,2,"Human(Clone):1.97:-0.01:3.25|Forklift(Clone):-4.00:-0.01:-1.10",0.0089,0.0138,0.0183,-0.0144,-0.0217,-0.0103,0.0162,0.0223,0.7189,0.9890,-12.0341,-10.9303,94.1616,0.8539,False,False
9.5596,18,8,94,5.8149,10.0000,9.9911,6.7925,180,1,"Human(Clone):2.01:-0.04:3.47",-0.0361,-0.0430,0.0201,0.0175,0.0054,-0.0165,0.0422,0.0181,1.9313,0.8274,-11.8385,-10.9379,89.9884,1.3794,False,False
9.6620,18,8,95,5.7863,10.0000,10.0000,6.6907,180,1,"Human(Clone):2.02:0.00:3.50",-0.0417,0.0045,0.0426,0.0339,0.0075,-0.0312,0.0220,0.0459,1.0588,2.2076,-11.6609,-10.9427,95.0569,1.6332,False,False
9.7634,18,8,96,5.7291,10.0000,9.9805,6.5710,180,1,"Human(Clone):1.99:-0.04:3.68",0.0316,-0.0301,0.0198,0.0124,-0.0289,0.0199,0.0404,0.0333,1.7771,1.4646,-11.5017,-10.9456,90.1198,1.6208,False,False
9.8663,18,8,97,5.6143,10.0000,9.9849,6.4887,180,1,"Human(Clone):1.96:-0.01:3.77",0.1261,-0.0964,0.0156,0.0123,0.0082,-0.0098,0.0392,0.0255,1.8151,1.1785,-11.3758,-10.9461,89.1350,1.4968,False,False
9.9688,18,8,98,5.5753,9.9998,10.0000,6.3423,180,1,"Human(Clone):2.00:0.02:3.95",-0.0251,-0.0408,-0.0063,0.0094,-0.0160,-0.0146,0.0320,0.0390,1.3889,1.6953,-11.1969,-10.9469,90.8658,1.5421,False,False
10.0721,18,8,99,5.5626,10.0000,9.9969,6.2929,180,1,"Human(Clone):1.96:0.02:4.04",-0.0579,-0.0588,0.0900,-0.0003,0.0267,0.0130,0.0330,0.0465,1.5647,2.2051,-11.0378,-10.9493,93.8297,1.8849,False,False
10.1723,18,8,100,5.4926,9.9588,9.9998,6.3567,180,1,"Human(Clone):2.02:-0.03:4.17",0.0787,-0.0203,0.0443,0.0271,-0.0264,-0.0111,0.0343,0.0389,1.6987,1.9230,-10.8847,-10.9522,94.2516,1.8108,False,False
10.2723,18,8,101,5.4495,10.0000,10.0000,6.1018,180,1,"Human(Clone):2.00:0.01:4.22",0.0437,-0.0510,0.0303,0.0193,0.0191,0.0073,0.0318,0.0222,1.5190,1.0628,-10.7566,-10.9646,95.0986,1.2909,False,False
10.3752,18,8,102,5.4088,10.0000,10.0000,6.0598,180,1,"Human(Clone):2.00:0.01:4.39",0.0224,0.0727,-0.0511,0.0330,-0.0111,-0.0173,0.0324,0.0412,1.3861,1.7649,-10.5697,-10.9920,101.3847,1.5755,False,False
10.4778,18,8,103,5.3574,9.9807,10.0000,5.9290,180,1,"Human(Clone):1.96:-0.01:4.49",0.0444,-0.0398,0.0580,0.0064,-0.0214,-0.0128,0.0230,0.0222,1.0666,1.0306,-10.4406,-11.0090,97.1660,1.0486,False,False
10.5802,18,8,104,5.2846,10.0000,9.9579,5.8449,180,1,"Human(Clone):2.00:-0.01:4.65",0.0276,0.0017,-0.0059,-0.0415,0.0030,0.0112,0.0403,0.0201,1.9645,0.9825,-10.2859,-11.0229,91.0519,1.4735,False,False
10.6817,18,8,105,5.3107,9.9808,10.0000,5.8700,180,1,"Human(Clone):1.99:-0.04:4.77",-0.0359,-0.0057,-0.0063,0.0114,0.0092,0.0220,0.0319,0.0573,1.3883,2.4949,-10.1049,-11.0355,97.6965,1.9416,False,False
10.7836,18,8,106,5.1064,9.9955,9.9981,5.7084,180,1,"Human(Clone):2.03:0.01:4.91",0.0436,0.0057,0.1057,-0.0371,0.0333,0.0160,0.0349,0.0375,1.5940,1.7127,-9.9369,-11.0618,100.3024,1.6533,False,False
10.8840,18,8,107,4.9723,9.9937,9.9837,5.5423,180,1,"Human(Clone):2.02:-0.02:5.00",-0.0192,-0.0401,-0.0004,0.0001,-0.0195,-0.0208,0.0254,0.0167,1.1774,0.7719,-9.8279,-11.0814,99.9153,0.9747,False,False
10.9844,18,8,108,4.9539,10.0000,10.0000,5.5399,180,1,"Human(Clone):2.00:0.04:5.16",-0.0019,-0.0110,0.0481,-0.0036,0.0037,-0.0300,0.0123,0.0174,0.5692,0.8078,-9.6918,-11.1058,101.4421,0.6885,False,False
11.0870,18,8,109,4.8495,10.0000,10.0000,5.5567,180,1,"Human(Clone):2.05:0.01:5.24",0.0180,-0.0376,0.0397,0.0174,0.0104,0.0396,0.0461,0.0391,2.1224,1.7982,-9.5657,-11.1225,95.0696,1.9603,False,False
11.1898,18,8,110,4.7098,10.0000,10.0000,5.3332,180,1,"Human(Clone):2.02:-0.02:5.38",0.0072,-0.0587,0.0307,-0.0058,0.0134,-0.0113,0.0242,0.0386,1.1850,1.8911,-9.4403,-11.1348,96.9210,1.5380,False,False
11.2912,18,8,111,4.6288,9.9888,9.9725,5.2862,180,1,"Human(Clone):2.03:-0.01:5.52",0.0011,0.0154,0.0065,-0.0185,-0.0013,-0.0419,0.0211,0.0421,1.0143,2.0289,-9.2868,-11.1689,107.8250,1.5216,False,False
11.3938,18,8,112,4.4618,10.0000,9.9474,5.2822,180,1,"Human(Clone):2.00:-0.01:5.69",-0.0225,-0.0003,0.0874,-0.0290,-0.0354,-0.0060,0.0332,0.0515,1.6132,2.5040,-9.1296,-11.2312,113.1872,2.0586,False,False
11.4960,18,8,113,4.4767,9.9940,10.0000,5.2797,180,1,"Human(Clone):1.99:0.00:5.74",0.0802,-0.0624,0.0205,0.0172,-0.0039,-0.0038,0.0324,-0.0054,1.5131,-0.2534,-8.9720,-11.2926,103.3486,0.6299,False,False
11.5975,18,8,114,4.3569,9.9968,9.9931,5.6143,180,1,"Human(Clone):2.01:0.02:5.85",0.0911,0.0274,-0.0148,0.0015,0.0060,0.0082,0.0295,0.0432,1.2921,1.8928,-8.8689,-11.3162,103.7951,1.5924,False,False
11.7004,18,8,115,4.1775,9.9561,9.8930,5.8192,180,1,"Human(Clone):1.95:0.02:5.98",-0.0201,-0.0527,0.0272,0.0046,0.0098,0.0007,0.0338,0.0392,1.6280,1.8855,-8.6855,-11.3472,99.1539,1.7567,False,False
11.8025,18,8,116,4.2156,10.0000,9.9662,6.0187,180,1,"Human(Clone):2.00:-0.02:6.12",-0.0446,0.0012,-0.0227,0.0261,0.0448,0.0030,0.0312,0.0330,1.4573,1.5387,-8.5491,-11.3791,104.8711,1.4980,False,False
11.9032,18,8,117,4.1213,10.0000,10.0000,9.5762,180,1,"Human(Clone):2.04:0.01:6.22",0.0263,0.0346,-0.0155,-0.0292,0.0116,-0.0311,0.0271,0.0405,1.3204,1.9760,-8.3872,-11.4172,106.1729,1.6482,False,False
12.0050,18,8,118,4.0568,10.0000,9.9968,9.4167,180,1,"Human(Clone):1.99:-0.01:6.36",0.0088,0.0903,0.0136,0.0140,0.0121,0.0246,0.0261,0.0409,1.1924,1.8647,-8.2579,-11.4539,107.6348,1.5286,False,False
12.1073,18,8,119,3.9307,10.0000,10.0000,9.4218,180,1,"Human(Clone):2.00:0.00:6.49",-0.0342,0.0894,-0.0072,0.0060,0.0015,-0.0133,0.0419,0.0226,2.0149,1.0863,-8.0985,-11.5160,109.2110,1.5506,False,False
12.2081,18,8,120,3.8710,9.8255,10.0000,9.2828,180,1,"Human(Clone):1.99:0.00:6.64",0.0964,-0.0806,-0.0126,-0.0070,-0.0282,-0.0217,0.0405,0.0379,1.8932,1.7721,-7.9442,-11.5674,108.6825,1.8327,False,False
12.3092,18,8,121,3.7821,9.6957,9.9945,9.2310,180,1,"Human(Clone):2.01:-0.03:6.70",0.0228,-0.0831,-0.0824,-0.0001,0.0245,-0.0112,0.0360,0.0426,1.4825,1.7562,-7.8033,-11.6091,105.5102,1.6193,False,False
12.4105,18,8,122,3.7085,9.6305,9.9760,9.1965,180,1,"Human(Clone):2.02:-0.02:6.89",-0.0269,0.0830,-0.0278,-0.0180,0.0206,0.0079,0.0353,0.0425,1.5507,1.8695,-7.6568,-11.6513,107.9943,1.7101,False,False
12.5125,18,8,123,3.5958,9.4272,10.0000,9.0433,180,1,"Human(Clone):1.95:0.01:6.95",0.0360,0.0859,0.0607,-0.0099,-0.0217,0.0040,0.0316,0.0357,1.5726,1.7752,-7.4877,-11.7016,105.5723,1.6739,False,False
12.6133,18,8,124,3.5632,9.3288,10.0000,8.9695,180,1,"Human(Clone):2.02:0.01:7.12",0.1239,0.0551,-0.0230,-0.0055,-0.0131,0.0033,0.0208,0.0293,0.9681,1.3660,-7.3743,-11.7346,108.2609,1.1671,False,False
12.7156,18,8,125,3.4740,9.1343,10.0000,8.9083,180,1,"Human(Clone):2.03:0.01:7.21",-0.0011,-0.0677,-0.1376,0.0181,-0.0188,-0.0161,0.0172,0.0359,0.8158,1.6992,-7.2357,-11.7828,111.2802,1.2575,False,False
12.8161,18,8,126,3.4294,8.9415,10.0000,8.8530,180,1,"Human(Clone):2.01:-0.03:7.36",-0.0388,0.0297,-0.0285,0.0207,-0.0073,0.0078,0.0521,0.0244,2.3391,1.0975,-7.0716,-11.8529,108.5974,1.7183,False,False
12.9185,18,8,127,3.3401,8.8278,9.9736,8.9821,180,1,"Human(Clone):2.00:0.02:7.46",0.0785,0.0146,-0.0617,0.0232,0.0342,-0.0306,0.0441,0.0352,1.9649,1.5648,-6.9364,-11.8951,105.9668,1.7649,False,False
13.0193,18,8,128,3.2328,8.6583,9.9815,9.2420,180,1,"Human(Clone):1.97:0.01:7.56",-0.0235,-0.0769,0.0409,0.0170,-0.0103,-0.0362,0.0260,0.0362,1.1750,1.6345,-6.7721,-11.9314,102.0996,1.4047,False,False
13.1200,18,8,129,3.2052,8.5052,9.9881,9.5288,180,1,"Human(Clone):2.00:-0.02:7.71",-0.0261,0.0304,-0.1144,0.0097,-0.0334,-0.0326,0.0390,0.0280,1.7393,1.2470,-6.6458,-11.9593,101.7759,1.4932,False,False
13.2237,18,8,130,3.1114,8.2642,9.9915,3.6138,180,1,"Human(Clone):1.97:0.03:7.81",0.0474,-0.0498,0.0490,-0.0251,0.0540,-0.0276,0.0196,0.0180,0.8875,0.8131,-6.4882,-12.0011,104.5978,0.8503,False,False
13.3240,18,8,131,3.0689,8.0877,9.9754,3.5182,180,1,"Human(Clone):2.01:0.03:7.75",-0.0262,-0.0698,0.0198,0.0256,0.0173,0.0260,0.0446,0.0219,1.9413,0.9506,-6.3206,-12.0427,99.1989,1.4460,False,False
13.4273,18,8,132,2.9526,7.9983,9.9880,3.4860,180,1,"Human(Clone):2.01:-0.04:7.68",-0.0014,0.1163,-0.0325,-0.0292,0.0273,-0.0146,0.0439,0.0138,2.0458,0.6407,-6.1845,-12.0634,96.6416,1.3432,False,False
13.5278,18,8,133,2.8549,7.9231,10.0000,3.2907,180,1,"Human(Clone):2.03:-0.01:7.54",0.0539,0.0692,0.0592,0.0162,0.0070,-0.0050,0.0130,0.0266,0.5691,1.1651,-6.0158,-12.0800,97.1832,0.8671,False,False
13.6296,18,8,134,2.8048,7.6772,9.9426,3.2968,180,1,"Human(Clone):1.99:-0.02:7.42",0.0656,0.0325,0.0586,-0.0124,-0.0357,0.0143,0.0350,0.0352,1.6005,1.6094,-5.8470,-12.1014,98.1113,1.6050,False,False
13.7316,18,8,135,2.7463,7.5219,9.9490,3.1264,180,1,"Human(Clone):2.03:-0.03:7.28",0.0367,-0.0014,-0.0520,0.0009,-0.0081,-0.0411,0.0294,0.0070,1.3338,0.3186,-5.7268,-12.1212,98.4981,0.8262,False,False
13.8338,18,8,136,2.6798,7.3751,9.9830,3.0537,180,1,"Human(Clone):1.99:0.01:7.18",0.0386,0.0187,0.0194,0.0079,-0.0044,0.0178,0.0271,0.0432,1.3328,2.1190,-5.5666,-12.1476,99.8603,1.7259,False,False
13.9359,18,8,137,2.5541,7.3237,10.0000,3.0582,180,1,"Human(Clone):2.04:-0.01:7.03",0.0397,0.0592,0.0567,-0.0113,-0.0009,-0.0045,0.0367,0.0522,1.5997,2.2774,-5.3941,-12.1609,93.4998,1.9385,False,False
14.0365,18,8,138,2.4784,7.1742,10.0000,2.9233,180,1,"Human(Clone):1.98:-0.02:6.95",0.0351,-0.0019,-0.0076,0.0175,-0.0502,-0.0302,0.0302,0.0271,1.4966,1.3438,-5.2705,-12.1705,93.7486,1.4202,False,False
14.1387,18,8,139,2.4217,6.9039,9.9711,2.8868,180,1,"Human(Clone):2.05:0.01:6.78",0.0548,0.0715,0.1042,0.0102,-0.0242,0.0086,0.0382,0.0140,1.6939,0.6216,-5.1177,-12.1672,83.3514,1.1578,False,False
14.2405,18,8,140,2.3278,6.8174,10.0000,2.7516,180,1,"Human(Clone):1.99:-0.02:6.70",0.0097,-0.0132,0.0358,-0.0008,0.0110,-0.0013,0.0422,0.0099,2.0377,0.4790,-4.9698,-12.1479,81.1212,1.2584,False,False
14.3411,18,8,141,2.2679,6.6293,10.0000,2.5870,180,1,"Human(Clone):2.02:-0.04:6.53",0.0497,0.0648,-0.0273,0.0207,0.0120,0.0003,0.0519,0.0213,2.4849,1.0197,-4.7932,-12.1264,81.0063,1.7523,False,False
14.4442,18,8,142,2.2097,6.5046,9.9800,2.6110,180,1,"Human(Clone):2.02:0.00:6.43",-0.0052,-0.0075,-0.0305,-0.0289,0.0271,-0.0244,0.0292,0.0258,1.3008,1.1487,-4.6892,-12.1064,76.6369,1.2247,False,False
14.5476,18,8,143,2.0997,6.3262,9.9609,2.4772,180,0,"",0.0026,-0.0308,0.0245,-0.0535,0.0517,0.0125,0.0214,0.0377,1.0575,1.8626,-4.5164,-12.0546,73.3013,1.4600,False,False
14.6508,18,8,144,2.0531,6.1625,10.0000,2.4721,180,0,"",-0.0566,0.0630,0.0051,-0.0131,-0.0114,-0.0051,0.0162,0.0274,0.7518,1.2740,-4.3647,-12.0059,73.3506,1.0129,False,False
14.7513,18,8,145,1.9512,6.0314,10.0000,2.3460,180,0,"",0.0221,-0.0490,0.0234,0.0299,-0.0200,0.0126,0.0201,0.0271,0.9954,1.3419,-4.2410,-11.9641,71.8738,1.1686,False,False
14.8523,18,8,146,1.8927,5.8450,10.0000,2.2349,180,0,"",-0.0099,0.0328,-0.0016,-0.0164,0.0111,-0.0018,0.0381,0.0331,1.7480,1.5178,-4.0892,-11.9120,69.8123,1.6329,False,False
14.9538,18,8,147,1.7737,5.7405,9.9935,2.1768,180,0,"",-0.0533,-0.1136,-0.0185,0.0390,-0.0302,-0.0078,0.0232,0.0396,1.0584,1.8055,-3.9454,-11.8599,72.4963,1.4320,False,False
15.0555,18,8,148,1.6993,5.5986,10.0000,2.0916,180,0,"",0.0507,-0.0365,-0.0926,0.0167,-0.0094,0.0278,0.0157,0.0134,0.7312,0.6237,-3.8387,-11.8195,69.5107,0.6774,False,False
15.1596,18,8,149,1.6617,5.4875,10.0000,1.9176,180,0,"",-0.0315,0.0083,0.0144,0.0202,0.0005,-0.0258,0.0384,0.0334,1.8223,1.5833,-3.7231,-11.7735,67.0440,1.7028,False,False
15.2611,18,8,150,1.5646,5.1895,10.0000,1.8820,180,0,"",0.0962,-0.0947,-0.0638,0.0124,-0.0033,-0.0286,0.0480,0.0317,2.2414,1.4801,-3.5921,-11.7067,59.5436,1.8608,False,False
15.3625,18,8,151,1.4906,5.1419,9.9299,1.7822,180,0,"",0.0459,0.0270,0.0302,0.0095,0.0174,-0.0150,0.0293,0.0242,1.3119,1.0863,-3.4487,-11.6151,55.9421,1.1991,False,False
15.4660,18,8,152,1.4414,4.9509,10.0000,1.6644,180,0,"",0.0836,0.0657,-0.0156,0.0109,0.0001,0.0138,0.0543,0.0262,2.3960,1.1553,-3.3343,-11.5387,55.2790,1.7756,False,False
15.5661,18,8,153,1.3448,4.8219,10.0000,1.6269,180,0,"",-0.0133,-0.0076,0.0224,0.0036,-0.0071,-0.0081,0.0397,0.0266,1.7325,1.1607,-3.1877,-11.4354,52.9427,1.4466,False,False
15.6674,18,8,154,1.2867,4.6891,10.0000,1.5083,180,0,"",0.0858,0.0123,-0.0131,-0.0293,0.0027,0.0017,0.0354,0.0422,1.6264,1.9411,-3.0725,-11.3495,53.9721,1.7837,False,False
15.7689,18,8,155,1.1579,4.4417,9.9462,1.4490,180,0,"",0.0458,-0.0615,0.1102,0.0020,-0.0164,-0.0166,0.0377,0.0306,1.7015,1.3791,-2.9178,-11.2447,54.2882,1.5403,False,False
15.8714,18,8,156,1.1102,4.3692,9.9496,1.3639,180,0,"",0.0467,0.0237,-0.0169,0.0087,-0.0177,-0.0187,0.0538,0.0229,2.3788,1.0124,-2.8066,-11.1593,48.4625,1.6956,False,False
15.9745,18,8,157,1.0346,4.2295,9.9761,1.2726,180,0,"",0.0532,-0.1812,0.0160,-0.0176,-0.0206,0.0017,0.0254,0.0354,1.1984,1.6705,-2.6889,-11.0739,58.7295,1.4345,False,False
16.0770,18,8,158,0.9554,4.0963,9.9905,1.1495,180,0,"",-0.0205,-0.0104,-0.0186,0.0149,-0.0193,0.0157,0.0368,0.0192,1.8273,0.9524,-2.5617,-10.9975,55.4657,1.3898,False,False
16.1781,18,8,159,0.8752,3.9815,9.9794,1.0428,180,0,"",-0.0650,-0.0106,0.0025,-0.0129,0.0129,-0.0024,0.0369,0.0343,1.6793,1.5619,-2.4164,-10.8930,53.6304,1.6206,False,False
16.2793,18,8,160,0.8132,3.7099,9.9320,0.9468,180,0,"",-0.0309,0.0060,-0.0679,-0.0100,0.0084,-0.0240,0.0146,0.0209,0.6887,0.9829,-2.3051,-10.8101,56.8510,0.8358,False,False
16.3822,18,8,161,0.7286,3.5517,10.0000,0.8991,180,0,"",0.0767,-0.0735,-0.0298,-0.0241,0.0130,-0.0092,0.0198,0.0129,0.9585,0.6243,-2.2083,-10.7442,53.9192,0.7914,False,False
16.4836,18,8,162,0.6592,3.4398,10.0000,0.8324,180,0,"",-0.0417,0.0214,0.0506,-0.0338,-0.0201,0.0042,0.0367,0.0233,1.7611,1.1150,-2.0645,-10.6495,54.9088,1.4380,False,False
16.5853,18,8,163,0.6258,3.2890,9.9833,0.7446,180,0,"",-0.0219,0.0273,0.0194,0.0012,0.0115,-0.0034,0.0370,0.0376,1.6068,1.6341,-1.9543,-10.5632,51.3976,1.6205,False,False
16.6869,18,8,164,0.5276,3.1232,10.0000,0.5276,180,0,"",-0.0130,-0.0119,0.0111,-0.0226,-0.0211,0.0374,0.0207,0.0222,0.9662,1.0357,-1.8543,-10.4874,55.4286,1.0010,False,False
16.7896,18,8,165,0.6457,3.0278,9.9849,0.8320,180,0,"",0.0040,-0.0041,0.0472,0.0237,0.0094,-0.0297,0.0068,0.0328,0.3352,1.6060,-1.8000,-10.4511,58.0403,0.9706,False,False
16.8911,18,8,166,0.6117,3.0481,10.0000,0.8657,180,0,"",-0.0505,0.0012,0.0101,0.0197,-0.0119,0.0003,-0.0055,-0.0051,-0.2566,-0.2399,-1.8044,-10.4538,59.0491,-0.2482,False,False
16.9927,18,8,167,0.6136,3.0324,9.9982,0.9714,180,0,"",0.0351,-0.0086,0.1229,0.0089,0.0008,-0.0170,0.0042,0.0045,0.2019,0.2180,-1.7932,-10.4466,56.9761,0.2100,False,False
17.0938,18,8,168,0.6273,2.9357,9.9671,0.9089,180,0,"",-0.1092,-0.0051,0.0944,0.0262,0.0065,-0.0209,-0.0053,-0.0131,-0.2367,-0.5899,-1.8059,-10.4548,55.8129,-0.4133,False,False
17.1943,18,8,169,0.7051,2.9417,10.0000,0.9347,180,0,"",-0.0484,0.0843,0.0396,0.0040,-0.0019,0.0019,-0.0033,0.0269,-0.1426,1.1619,-1.8010,-10.4517,57.8124,0.5096,False,False
17.2952,18,8,170,0.6239,2.9820,10.0000,0.9165,180,0,"",-0.0117,0.0271,0.0107,-0.0003,0.0211,-0.0118,0.0020,0.0006,0.0960,0.0290,-1.8093,-10.4570,56.1094,0.0625,False,False
17.3958,18,8,171,0.6767,2.9753,9.9404,0.9572,180,0,"",-0.0481,0.0834,-0.0553,0.0448,-0.0116,0.0113,0.0057,0.0128,0.2617,0.5856,-1.8040,-10.4540,56.6370,0.4237,False,False
17.4981,18,8,172,0.5945,2.9271,9.9964,0.9039,180,0,"",-0.0546,-0.0257,-0.0367,0.0157,-0.0193,-0.0162,-0.0133,0.0084,-0.6501,0.4124,-1.8086,-10.4578,56.2329,-0.1189,False,False
17.5988,18,8,173,0.6451,2.9717,10.0000,0.9034,180,0,"",-0.0182,0.0212,0.0081,-0.0139,0.0059,0.0148,-0.0149,-0.0001,-0.6682,-0.0045,-1.8194,-10.4631,62.5433,-0.3364,False,False
17.7014,18,8,174,0.6533,2.9798,9.9791,0.8311,180,0,"",-0.0183,-0.0900,0.0707,-0.0154,0.0128,0.0003,-0.0008,-0.0118,-0.0392,-0.5726,-1.8102,-10.4581,50.0712,-0.3059,False,False
17.8022,18,8,175,0.6364,2.9442,10.0000,0.8770,180,0,"",-0.0196,-0.0198,0.0707,0.0150,0.0046,0.0201,-0.0036,-0.0025,-0.1587,-0.1081,-1.8188,-10.4650,52.6813,-0.1334,False,False
17.9036,18,8,176,0.6344,2.9781,10.0000,0.8732,180,0,"",-0.0036,0.0398,-0.0391,0.0265,0.0179,-0.0138,0.0141,-0.0047,0.6832,-0.2272,-1.8263,-10.4708,46.9745,0.2280,False,False
18.0041,18,8,177,0.6161,2.9855,10.0000,0.9305,180,0,"",-0.0305,-0.0018,0.0221,-0.0138,-0.0007,0.0025,-0.0070,-0.0059,-0.3163,-0.2663,-1.8365,-10.4788,51.1201,-0.2913,False,False
18.1054,18,8,178,0.6527,2.9602,10.0000,0.9379,180,0,"",0.0732,0.0422,-0.0112,-0.0001,0.0299,-0.0083,-0.0166,-0.0007,-0.7418,-0.0303,-1.8482,-10.4871,57.1120,-0.3861,False,False
18.2060,18,8,179,0.6723,2.9083,10.0000,0.8606,180,0,"",0.0382,-0.0570,0.0761,-0.0224,0.0008,0.0172,-0.0102,-0.0012,-0.4905,-0.0561,-1.8443,-10.4845,58.4742,-0.2733,False,False
18.3065,18,8,180,0.6629,2.9127,10.0000,0.8860,180,0,"",-0.0259,0.0431,-0.0337,-0.0062,0.0021,-0.0208,-0.0209,0.0068,-0.9397,0.3047,-1.8457,-10.4852,66.2055,-0.3175,False,False
18.4084,18,8,181,0.6782,2.9771,10.0000,0.9430,180,0,"",0.0362,-0.0307,-0.0229,0.0057,-0.0269,-0.0069,-0.0250,-0.0044,-1.2241,-0.2154,-1.8632,-10.4915,70.5245,-0.7198,False,False
18.5094,18,8,182,0.6425,3.0078,10.0000,0.9019,180,0,"",-0.0220,-0.0233,-0.0133,-0.0217,-0.0172,0.0303,0.0110,0.0015,0.5447,0.0749,-1.8753,-10.4960,68.2192,0.3098,False,False
18.6119,18,8,183,0.6881,2.9474,10.0000,0.8884,180,0,"",-0.0669,0.0015,-0.0264,-0.0192,-0.0369,0.0235,0.0069,-0.0142,0.3427,-0.7088,-1.9154,-10.5134,62.6888,-0.1831,False,False
18.7148,18,8,184,0.5953,2.9909,9.9857,0.9368,180,0,"",-0.0251,-0.0429,-0.0036,0.0168,0.0095,-0.0221,0.0179,0.0038,0.8843,0.1851,-1.8955,-10.5006,56.1840,0.5347,False,False
18.8158,18,8,185,0.6523,2.9345,9.9272,0.9297,180,0,"",0.0399,-0.0909,-0.0204,0.0069,0.0056,0.0130,0.0034,-0.0057,0.1700,-0.2841,-1.8938,-10.4990,51.6102,-0.0571,False,False
18.9159,18,8,186,0.6488,3.0308,10.0000,0.8497,180,0,"",0.0388,-0.1252,-0.0100,-0.0023,-0.0031,0.0129,-0.0024,-0.0098,-0.1112,-0.4495,-1.9184,-10.5209,47.4125,-0.2803,False,False
19.0170,18,8,187,0.6160,3.0165,10.0000,0.8965,180,0,"",-0.0244,-0.0021,0.1043,-0.0046,0.0124,-0.0076,-0.0092,0.0022,-0.4119,0.0977,-1.9267,-10.5288,46.4940,-0.1571,False,False
19.1184,18,8,188,0.6692,2.9760,10.0000,0.9072,180,0,"",0.0361,0.0082,-0.0749,-0.0238,0.0081,-0.0033,0.0088,-0.0021,0.3953,-0.0965,-1.9219,-10.5240,30.8531,0.1494,False,False
19.2197,18,8,189,0.6031,2.9414,10.0000,0.9748,180,0,"",0.0047,0.0350,0.0524,-0.0006,0.0024,0.0130,0.0075,-0.0031,0.3696,-0.1540,-1.9236,-10.5284,33.3015,0.1078,False,False
19.3273,18,8,190,0.6098,2.9333,9.9568,0.8756,180,0,"",0.0877,0.0062,-0.0236,0.0224,-0.0345,-0.0067,0.0251,0.0051,1.1034,0.2260,-1.9087,-10.5100,37.1702,0.6647,False,False
19.4305,18,8,191,0.6872,2.9107,9.9709,0.8454,180,0,"",-0.0687,-0.0696,0.0271,0.0219,-0.0218,-0.0158,0.0130,0.0128,0.5988,0.5882,-1.9115,-10.5132,37.4306,0.5935,False,False
19.5309,18,8,192,0.6117,2.9586,10.0000,0.9131,180,0,"",0.0700,0.0370,-0.0669,0.0071,-0.0246,0.0214,0.0150,0.0087,0.6544,0.3821,-1.9051,-10.5062,37.7884,0.5182,False,False
19.6324,18,8,193,0.6520,2.9741,10.0000,0.8615,180,0,"",-0.0513,-0.0344,-0.0030,-0.0350,-0.0115,-0.0422,-0.0062,0.0061,-0.2861,0.2814,-1.8948,-10.4950,46.8041,-0.0023,False,False
19.7326,18,8,194,0.6386,2.9660,10.0000,0.8780,180,0,"",-0.0683,-0.0345,-0.0779,-0.0148,-0.0160,0.0271,0.0062,-0.0014,0.3060,-0.0698,-1.8989,-10.4990,44.6215,0.1181,False,False
19.8334,18,8,195,0.5965,2.9792,9.9860,0.8852,180,0,"",-0.0342,0.0240,0.0034,-0.0025,-0.0264,0.0328,0.0018,0.0044,0.0826,0.2051,-1.8983,-10.4974,41.0774,0.1439,False,False
19.9336,18,8,196,0.6534,2.9851,9.9693,0.8977,180,0,"",-0.0213,-0.0020,0.0233,0.0319,-0.0236,0.0029,0.0066,0.0070,0.3264,0.3479,-1.8813,-10.4761,37.4276,0.3371,False,False
